"Date","IGLD.m"
1984-08-23,74.814
1984-08-24,74.785
1984-08-25,74.776
1984-08-26,74.783
1984-08-27,74.776
1984-08-28,74.775
1984-08-29,74.772
1984-08-30,74.781
1984-08-31,74.783
1984-09-01,74.77
1984-09-02,74.723
1984-09-03,74.694
1984-09-04,74.724
1984-09-05,74.708
1984-09-06,74.694
1984-09-07,74.683
1984-09-08,74.694
1984-09-09,74.698
1984-09-10,74.708
1984-09-11,74.674
1984-09-12,74.662
1984-09-13,74.694
1984-09-14,74.677
1984-09-15,74.628
1984-09-16,74.669
1984-09-17,74.654
1984-09-18,74.66
1984-09-19,74.665
1984-09-20,74.683
1984-09-21,74.638
1984-09-22,74.611
1984-09-23,74.644
1984-09-24,74.606
1984-09-25,74.615
1984-09-26,74.64
1984-09-27,74.602
1984-09-28,74.596
1984-09-29,74.596
1984-09-30,74.565
1984-10-01,74.546
1984-10-02,74.545
1984-10-03,74.618
1984-10-04,74.563
1984-10-05,74.5
1984-10-06,74.505
1984-10-07,74.513
1984-10-08,74.514
1984-10-09,74.491
1984-10-10,74.498
1984-10-11,74.494
1984-10-12,74.491
1984-10-13,74.479
1984-10-14,74.48
1984-10-15,74.47
1984-10-16,74.45
1984-10-17,74.431
1984-10-18,74.45
1984-10-19,74.444
1984-10-20,74.487
1984-10-21,74.455
1984-10-22,74.461
1984-10-23,74.462
1984-10-24,74.451
1984-10-25,74.45
1984-10-26,74.409
1984-10-27,74.424
1984-10-28,74.471
1984-10-29,74.43
1984-10-30,74.427
1984-10-31,74.387
1984-11-01,74.467
1984-11-02,74.493
1984-11-03,74.39
1984-11-04,74.436
1984-11-05,74.445
1984-11-06,74.426
1984-11-07,74.389
1984-11-08,74.381
1984-11-09,74.412
1984-11-10,74.426
1984-11-11,74.392
1984-11-12,74.401
1984-11-13,74.393
1984-11-14,74.38
1984-11-15,74.426
1984-11-16,74.541
1984-11-17,74.457
1984-11-18,74.422
1984-11-19,74.361
1984-11-20,74.373
1984-11-21,74.355
1984-11-22,74.366
1984-11-23,74.417
1984-11-24,74.384
1984-11-25,74.352
1984-11-26,74.333
1984-11-27,74.322
1984-11-28,74.34
1984-11-29,74.368
1984-11-30,74.346
1984-12-01,74.403
1984-12-02,74.355
1984-12-03,74.393
1984-12-04,74.455
1984-12-05,74.353
1984-12-06,74.347
1984-12-07,74.374
1984-12-08,74.468
1984-12-09,74.344
1984-12-10,74.342
1984-12-11,74.324
1984-12-12,74.356
1984-12-13,74.342
1984-12-14,74.224
1984-12-15,74.329
1984-12-16,74.359
1984-12-17,74.394
1984-12-18,74.363
1984-12-19,74.348
1984-12-20,74.433
1984-12-21,74.29
1984-12-22,74.469
1984-12-23,74.422
1984-12-24,74.403
1984-12-25,74.429
1984-12-26,74.384
1984-12-27,74.264
1984-12-28,74.348
1984-12-29,74.423
1984-12-30,74.366
1984-12-31,74.354
