"Date","IGLD.m"
2002-01-01,74.478
2002-01-02,74.518
2002-01-03,74.497
2002-01-04,74.507
2002-01-05,74.493
2002-01-06,74.474
2002-01-07,74.402
2002-01-08,74.503
2002-01-09,74.505
2002-01-10,74.492
2002-01-11,74.488
2002-01-12,74.488
2002-01-13,74.562
2002-01-14,74.405
2002-01-15,74.48
2002-01-16,74.475
2002-01-17,74.533
2002-01-18,74.533
2002-01-19,74.485
2002-01-20,74.531
2002-01-21,74.511
2002-01-22,74.496
2002-01-23,74.495
2002-01-24,74.455
2002-01-25,74.526
2002-01-26,74.535
2002-01-27,74.494
2002-01-28,74.489
2002-01-29,74.444
2002-01-30,74.43
2002-01-31,74.337
2002-02-01,74.558
2002-02-02,74.5
2002-02-03,74.584
2002-02-04,74.504
2002-02-05,74.584
2002-02-06,74.578
2002-02-07,74.61
2002-02-08,74.554
2002-02-09,74.502
2002-02-10,74.574
2002-02-11,74.51
2002-02-12,74.679
2002-02-13,74.595
2002-02-14,74.642
2002-02-15,74.623
2002-02-16,74.6
2002-02-17,74.6
2002-02-18,74.577
2002-02-19,74.586
2002-02-20,74.572
2002-02-21,74.618
2002-02-22,74.633
2002-02-23,74.616
2002-02-24,74.625
2002-02-25,74.63
2002-02-26,74.652
2002-02-27,74.717
2002-02-28,74.726
2002-03-01,74.726
2002-03-02,74.629
2002-03-03,74.741
2002-03-04,74.692
2002-03-05,74.69
2002-03-06,74.653
2002-03-07,74.638
2002-03-08,74.616
2002-03-09,74.661
2002-03-10,74.955
2002-03-11,74.71
2002-03-12,74.705
2002-03-13,74.679
2002-03-14,74.657
2002-03-15,74.597
2002-03-16,74.645
2002-03-17,74.616
2002-03-18,74.678
2002-03-19,74.655
2002-03-20,74.69
2002-03-21,74.719
2002-03-22,74.728
2002-03-23,74.774
2002-03-24,74.709
2002-03-25,74.638
2002-03-26,74.597
2002-03-27,74.717
2002-03-28,74.714
2002-03-29,74.69
2002-03-30,74.741
2002-03-31,74.727
2002-04-01,74.763
2002-04-02,74.725
2002-04-03,74.81
2002-04-04,74.815
2002-04-05,74.795
2002-04-06,74.784
2002-04-07,74.794
2002-04-08,74.797
2002-04-09,74.833
2002-04-10,74.816
2002-04-11,74.796
2002-04-12,74.824
2002-04-13,74.831
2002-04-14,74.846
2002-04-15,74.879
2002-04-16,74.897
2002-04-17,74.916
2002-04-18,74.92
2002-04-19,74.946
2002-04-20,74.923
2002-04-21,74.893
2002-04-22,74.87
2002-04-23,74.94
2002-04-24,74.925
2002-04-25,74.929
2002-05-16,75.156
2002-05-17,75.149
2002-05-18,75.119
2002-05-19,75.147
2002-05-20,75.159
2002-05-21,75.175
2002-05-22,75.175
2002-05-23,75.164
2002-05-24,75.173
2002-05-25,75.127
2002-05-26,75.192
2002-05-27,75.152
2002-05-28,75.143
2002-05-29,75.143
2002-05-30,75.162
2002-05-31,75.202
2002-06-01,75.226
2002-06-02,75.2
2002-06-03,75.175
2002-06-04,75.148
2002-06-05,75.18
2002-06-06,75.16
2002-06-07,75.162
2002-06-08,75.163
2002-06-09,75.163
2002-06-10,75.142
2002-06-11,75.155
2002-06-12,75.13
2002-06-13,75.146
2002-06-14,75.12
2002-06-15,75.164
2002-06-16,75.22
2002-06-17,75.238
2002-06-18,75.212
2002-06-19,75.192
2002-06-20,75.187
2002-06-21,75.197
2002-06-22,75.191
2002-06-23,75.2
2002-06-24,75.173
2002-06-25,75.174
2002-06-26,75.179
2002-06-27,75.182
2002-06-28,75.172
2002-06-29,75.16
2002-06-30,75.157
