"Date","IGLD.m"
1997-01-01,74.534
1997-01-02,74.559
1997-01-03,74.571
1997-01-04,74.526
1997-01-05,74.61
1997-01-06,74.751
1997-01-07,74.661
1997-01-08,74.633
1997-01-09,74.558
1997-01-10,74.738
1997-01-11,74.807
1997-01-12,74.803
1997-01-13,74.757
1997-01-14,74.784
1997-01-15,74.74
1997-01-16,74.839
1997-01-17,74.777
1997-01-18,74.717
1997-01-19,74.764
1997-01-20,74.761
1997-01-21,74.703
1997-01-22,74.751
1997-01-23,74.693
1997-01-24,74.674
1997-01-25,74.802
1997-01-26,74.745
1997-01-27,74.725
1997-01-28,74.813
1997-01-29,74.754
1997-01-30,74.728
1997-01-31,74.763
1997-02-01,74.789
1997-02-02,74.754
1997-02-03,74.756
1997-02-04,74.713
1997-02-05,74.786
1997-02-06,74.78
1997-02-07,74.764
1997-02-08,74.717
1997-02-09,74.748
1997-02-10,74.746
1997-02-11,74.739
1997-02-12,74.754
1997-02-13,74.687
1997-02-14,74.718
1997-02-15,74.738
1997-02-16,74.645
1997-02-17,74.684
1997-02-18,74.703
1997-02-19,74.714
1997-02-20,74.679
1997-02-21,74.692
1997-02-22,74.739
1997-02-23,74.728
1997-02-24,74.749
1997-02-25,74.726
1997-02-26,74.742
1997-02-27,74.759
1997-02-28,74.748
1997-03-01,74.763
1997-03-02,74.806
1997-03-03,74.738
1997-03-04,74.774
1997-03-05,74.758
1997-03-06,74.833
1997-03-07,74.839
1997-03-08,74.806
1997-03-09,74.781
1997-03-10,74.848
1997-03-11,74.839
1997-03-12,74.846
1997-03-13,74.809
1997-03-14,74.788
1997-03-15,74.892
1997-03-16,74.877
1997-03-17,74.871
1997-03-18,74.841
1997-03-19,74.837
1997-03-20,74.842
1997-03-21,74.821
1997-03-22,74.824
1997-03-23,74.824
1997-03-24,74.812
1997-03-25,74.813
1997-03-26,74.896
1997-03-27,74.877
1997-03-28,74.853
1997-03-29,74.881
1997-03-30,74.903
1997-03-31,74.893
1997-04-01,74.901
1997-04-02,74.929
1997-04-03,74.951
1997-04-04,74.975
1997-04-05,74.954
1997-04-06,74.98
1997-04-07,75.061
1997-04-08,75.076
1997-04-09,75.027
1997-04-10,75.042
1997-04-11,75.022
1997-04-12,74.958
1997-04-13,75.007
1997-04-14,75.008
1997-04-15,75.004
1997-04-16,75.012
1997-04-17,75.011
1997-04-18,74.999
1997-04-19,75.009
1997-04-20,75.04
1997-04-21,75.034
1997-04-22,75.026
1997-04-23,75.024
1997-04-24,75.018
1997-04-25,75.036
1997-04-26,75.056
1997-04-27,75.02
1997-04-28,75.043
1997-04-29,75.064
1997-04-30,75.071
1997-05-01,75.145
1997-05-02,75.114
1997-05-03,75.108
1997-05-04,75.15
1997-05-05,75.146
1997-05-06,75.198
1997-05-07,75.17
1997-05-08,75.158
1997-05-09,75.178
1997-05-10,75.2
1997-05-11,75.237
1997-05-12,75.226
1997-05-13,75.209
1997-05-14,75.201
1997-05-15,75.21
1997-05-16,75.262
1997-05-17,75.246
1997-05-18,75.208
1997-05-19,75.191
1997-05-20,75.265
1997-05-21,75.249
1997-05-22,75.235
1997-05-23,75.222
1997-05-24,75.204
1997-05-25,75.181
1997-05-26,75.169
1997-05-27,75.165
1997-05-28,75.166
1997-05-29,75.146
1997-05-30,75.156
1997-05-31,75.15
1997-06-01,75.137
1997-06-02,75.115
1997-06-03,75.132
1997-06-04,75.134
1997-06-05,75.129
1997-06-06,75.121
1997-06-07,75.125
1997-06-08,75.131
1997-06-09,75.128
1997-06-10,75.142
1997-06-11,75.131
1997-06-12,75.126
1997-06-13,75.131
1997-06-14,75.106
1997-06-15,75.098
1997-06-16,75.112
1997-06-17,75.119
1997-06-18,75.093
1997-06-19,75.112
1997-06-20,75.087
1997-06-21,75.107
1997-06-22,75.133
1997-06-23,75.107
1997-06-24,75.091
1997-06-25,75.125
1997-06-26,75.126
1997-06-27,75.106
1997-06-28,75.098
1997-06-29,75.086
1997-06-30,75.077
1997-07-01,75.073
1997-07-02,75.065
1997-07-03,75.111
1997-07-04,75.142
1997-07-05,75.116
1997-07-06,75.1
1997-07-07,75.103
1997-07-08,75.047
1997-07-09,75.03
1997-07-10,75.055
1997-07-11,75.06
1997-07-12,75.06
1997-07-13,75.061
1997-07-14,75.041
1997-07-15,75.034
1997-07-16,75.037
1997-07-17,75.039
1997-07-18,75.035
1997-07-19,75.005
1997-07-20,75.011
1997-07-21,74.996
1997-07-22,74.978
1997-07-23,74.948
1997-07-24,74.96
1997-07-25,74.964
1997-07-26,74.958
1997-07-27,74.964
1997-07-28,74.969
1997-07-29,74.93
1997-07-30,74.936
1997-07-31,74.952
1997-08-01,74.952
1997-08-02,74.957
1997-08-03,74.915
1997-08-04,74.9
1997-08-05,74.879
1997-08-06,74.876
1997-08-07,74.89
1997-08-08,74.878
1997-08-09,74.86
1997-08-10,74.855
1997-08-11,74.853
1997-08-12,74.806
1997-08-13,74.843
1997-08-14,74.848
1997-08-15,74.835
1997-08-16,74.872
1997-08-17,74.827
1997-08-18,74.813
1997-08-19,74.799
1997-08-20,74.773
1997-08-21,74.775
1997-08-22,74.811
1997-08-23,74.834
1997-08-24,74.816
1997-08-25,74.8
1997-08-26,74.79
1997-08-27,74.8
1997-08-28,74.812
1997-08-29,74.793
1997-08-30,74.789
1997-08-31,74.779
1997-09-01,74.775
1997-09-02,74.78
1997-09-03,74.742
1997-09-04,74.737
1997-09-05,74.756
1997-09-06,74.761
1997-09-07,74.715
1997-09-08,74.696
1997-09-09,74.69
1997-09-10,74.673
1997-09-11,74.704
1997-09-12,74.723
1997-09-13,74.716
1997-09-14,74.709
1997-09-15,74.716
1997-09-16,74.676
1997-09-17,74.694
1997-09-18,74.697
1997-09-19,74.703
1997-09-20,74.681
1997-09-21,74.67
1997-09-22,74.704
1997-09-23,74.677
1997-09-24,74.655
1997-09-25,74.69
1997-09-26,74.641
1997-09-27,74.623
1997-09-28,74.623
1997-09-29,74.671
1997-09-30,74.706
1997-10-01,74.653
1997-10-02,74.655
1997-10-03,74.651
1997-10-04,74.63
1997-10-05,74.65
1997-10-06,74.656
1997-10-07,74.624
1997-10-08,74.605
1997-10-09,74.622
1997-10-10,74.658
1997-10-11,74.6
1997-10-12,74.59
1997-10-13,74.583
1997-10-14,74.608
1997-10-15,74.571
1997-10-16,74.534
1997-10-17,74.535
1997-10-18,74.542
1997-10-19,74.532
1997-10-20,74.552
1997-10-21,74.512
1997-10-22,74.54
1997-10-23,74.556
1997-10-24,74.515
1997-10-25,74.459
1997-10-26,74.427
1997-10-27,74.527
1997-10-28,74.544
1997-10-29,74.537
1997-10-30,74.485
1997-10-31,74.494
1997-11-01,74.452
1997-11-02,74.538
1997-11-03,74.552
1997-11-04,74.507
1997-11-05,74.514
1997-11-06,74.477
1997-11-07,74.449
1997-11-08,74.444
1997-11-09,74.454
1997-11-10,74.491
1997-11-11,74.478
1997-11-12,74.482
1997-11-13,74.438
1997-11-14,74.346
1997-11-15,74.467
1997-11-16,74.496
1997-11-17,74.571
1997-11-18,74.499
1997-11-19,74.501
1997-11-20,74.484
1997-11-21,74.458
1997-11-22,74.353
1997-11-23,74.472
1997-11-24,74.482
1997-11-25,74.513
1997-11-26,74.51
1997-11-27,74.445
1997-11-28,74.474
1997-11-29,74.444
1997-11-30,74.427
1997-12-01,74.445
1997-12-02,74.462
1997-12-03,74.421
1997-12-04,74.46
1997-12-05,74.472
1997-12-06,74.504
1997-12-07,74.481
1997-12-08,74.45
1997-12-09,74.432
1997-12-10,74.349
1997-12-11,74.378
1997-12-12,74.464
1997-12-13,74.512
1997-12-14,74.458
1997-12-15,74.475
1997-12-16,74.471
1997-12-17,74.457
1997-12-18,74.433
1997-12-19,74.47
1997-12-20,74.41
1997-12-21,74.4
1997-12-22,74.356
1997-12-23,74.44
1997-12-24,74.383
1997-12-25,74.442
1997-12-26,74.462
1997-12-27,74.449
1997-12-28,74.404
1997-12-29,74.428
1997-12-30,74.405
1997-12-31,74.395
