"Date","IGLD.m"
2011-06-09,75.197
2011-06-10,75.165
2011-06-11,75.153
2011-06-12,75.201
2011-06-13,75.178
2011-06-14,75.132
2011-06-15,75.162
2011-06-16,75.146
2011-06-17,75.14
2011-06-18,75.142
2011-06-19,75.115
2011-06-20,75.101
2011-06-21,75.083
2011-06-22,75.059
2011-06-23,75.082
2011-06-24,75.106
2011-06-25,75.125
2011-06-26,75.111
2011-06-27,75.088
2011-06-28,75.092
2011-06-29,75.133
2011-06-30,75.113
2011-07-01,75.099
2011-07-02,75.082
2011-07-03,75.095
2011-07-04,75.086
2011-07-05,75.078
2011-07-06,75.078
2011-07-07,75.044
2011-07-08,75.029
2011-07-09,75.013
2011-07-10,75.009
2011-07-11,75.008
2011-07-12,75.027
2011-07-13,74.994
2011-07-14,74.979
2011-07-15,74.967
2011-07-16,74.958
2011-07-17,74.969
2011-07-18,74.961
2011-07-19,74.928
2011-07-20,74.935
2011-07-21,74.956
2011-07-22,74.936
2011-07-23,74.928
2011-07-24,74.875
2011-07-25,74.878
2011-07-26,74.916
2011-07-27,74.886
2011-07-28,74.868
2011-07-29,74.88
2011-07-30,74.876
2011-07-31,74.869
2011-08-01,74.884
2011-08-02,74.854
2011-08-03,74.828
2011-08-04,74.822
2011-08-05,74.815
2011-08-06,74.813
2011-08-07,74.805
2011-08-08,74.789
2011-08-09,74.779
2011-08-10,74.839
2011-08-11,74.836
2011-08-12,74.828
2011-08-13,74.816
2011-08-14,74.797
2011-08-15,74.774
2011-08-16,74.78
2011-08-17,74.769
2011-08-18,74.783
2011-08-19,74.773
2011-08-20,74.766
2011-08-21,74.774
2011-08-22,74.786
2011-08-23,74.774
2011-08-24,74.794
2011-08-25,74.808
2011-08-26,74.747
2011-08-27,74.74
2011-08-28,74.662
2011-08-29,74.704
2011-08-30,74.716
2011-08-31,74.688
2011-09-01,74.677
2011-09-02,74.689
2011-09-03,74.695
2011-09-04,74.696
2011-09-05,74.69
2011-09-06,74.643
2011-09-07,74.594
2011-09-08,74.595
2011-09-09,74.626
2011-09-10,74.598
2011-09-11,74.606
2011-09-12,74.623
2011-09-13,74.644
2011-09-14,74.623
2011-09-15,74.618
2011-09-16,74.597
2011-09-17,74.583
2011-09-18,74.552
2011-09-19,74.563
2011-09-20,74.585
2011-09-21,74.548
2011-09-22,74.562
2011-09-23,74.505
2011-09-24,74.549
2011-09-25,74.524
2011-09-26,74.5
2011-09-27,74.499
2011-09-28,74.514
2011-09-29,74.55
2011-09-30,74.557
2011-10-01,74.433
2011-10-02,74.417
2011-10-03,74.476
2011-10-04,74.5
2011-10-05,74.49
2011-10-06,74.489
2011-10-07,74.493
2011-10-08,74.493
2011-10-09,74.495
2011-10-10,74.495
2011-10-11,74.465
2011-10-12,74.451
2011-10-13,74.453
2011-10-14,74.498
2011-10-15,74.698
2011-10-16,74.632
2011-10-17,74.602
2011-10-18,74.561
2011-10-19,74.414
2011-10-20,74.483
2011-10-21,74.582
2011-10-22,74.549
2011-10-23,74.519
2011-10-24,74.544
2011-10-25,74.548
2011-10-26,74.477
2011-10-27,74.475
2011-10-28,74.501
2011-10-29,74.472
2011-10-30,74.491
2011-10-31,74.494
2011-11-01,74.484
2011-11-02,74.489
2011-11-03,74.482
2011-11-04,74.444
2011-11-05,74.437
2011-11-06,74.462
2011-11-07,74.474
2011-11-08,74.431
2011-11-09,74.424
2011-11-10,74.468
2011-11-11,74.452
2011-11-12,74.466
2011-11-13,74.439
2011-11-14,74.451
2011-11-15,74.429
2011-11-16,74.437
2011-11-17,74.435
2011-11-18,74.456
2011-11-19,74.445
2011-11-20,74.431
2011-11-21,74.35
2011-11-22,74.303
2011-11-23,74.301
2011-11-24,74.404
2011-11-25,74.422
2011-11-26,74.38
2011-11-27,74.386
2011-11-28,74.392
2011-11-29,74.311
2011-11-30,74.465
2011-12-01,74.41
2011-12-02,74.427
2011-12-03,74.414
2011-12-04,74.455
2011-12-05,74.434
2011-12-06,74.401
2011-12-07,74.428
2011-12-08,74.503
2011-12-09,74.495
2011-12-10,74.48
2011-12-11,74.486
2011-12-12,74.469
2011-12-13,74.44
2011-12-14,74.425
2011-12-15,74.522
2011-12-16,74.538
2011-12-17,74.436
2011-12-18,74.456
2011-12-19,74.541
2011-12-20,74.444
2011-12-21,74.481
2011-12-22,74.493
2011-12-23,74.475
2011-12-24,74.459
2011-12-25,74.539
2011-12-26,74.522
2011-12-27,74.527
2011-12-28,74.586
2011-12-29,74.513
2011-12-30,74.462
2011-12-31,74.524
