"Date","IGLD.m"
2009-01-01,74.579
2009-01-02,74.624
2009-01-03,74.623
2009-01-04,74.587
2009-01-05,74.651
2009-01-06,74.615
2009-01-07,74.591
2009-01-08,74.695
2009-01-09,74.656
2009-01-10,74.608
2009-01-11,74.624
2009-01-12,74.652
2009-01-13,74.707
2009-01-14,74.647
2009-01-15,74.651
2009-01-16,74.678
2009-01-17,74.684
2009-01-18,74.66
2009-01-19,74.666
2009-01-20,74.672
2009-01-21,74.702
2009-01-22,74.701
2009-01-23,74.693
2009-01-24,74.689
2009-01-25,74.702
2009-01-26,74.679
2009-01-27,74.654
2009-01-28,74.645
2009-01-29,74.688
2009-01-30,74.696
2009-01-31,74.671
2009-02-01,74.672
2009-02-02,74.659
2009-02-03,74.616
2009-02-04,74.639
2009-02-05,74.644
2009-02-06,74.635
2009-02-07,74.632
2009-02-08,74.659
2009-02-09,74.612
2009-02-10,74.603
2009-02-11,74.615
2009-02-12,74.712
2009-02-13,74.698
2009-02-14,74.708
2009-02-15,74.713
2009-02-16,74.71
2009-02-17,74.704
2009-02-18,74.692
2009-02-19,74.773
2009-02-20,74.777
2009-02-21,74.723
2009-02-22,74.739
2009-02-23,74.748
2009-02-24,74.713
2009-02-25,74.693
2009-02-26,74.7
2009-02-27,74.719
2009-02-28,74.695
2009-03-01,74.707
2009-03-02,74.682
2009-03-03,74.707
2009-03-04,74.706
2009-03-05,74.683
2009-03-06,74.716
2009-03-07,74.689
2009-03-08,74.699
2009-03-09,74.694
2009-03-10,74.72
2009-03-11,74.869
2009-03-12,74.801
2009-03-13,74.789
2009-03-14,74.804
2009-03-15,74.793
2009-03-16,74.778
2009-03-17,74.793
2009-03-18,74.826
2009-03-19,74.815
2009-03-20,74.794
2009-03-21,74.81
2009-03-22,74.803
2009-03-23,74.781
2009-03-24,74.774
2009-03-25,74.769
2009-03-26,74.791
2009-03-27,74.808
2009-03-28,74.794
2009-03-29,74.784
2009-03-30,74.882
2009-03-31,74.801
2009-04-01,74.825
2009-04-02,74.834
2009-04-03,74.827
2009-04-04,75.043
2009-04-05,74.957
2009-04-06,74.885
2009-04-07,75.038
2009-04-08,75.057
2009-04-09,75.04
2009-04-10,74.978
2009-04-11,74.949
2009-04-12,74.97
2009-04-13,74.978
2009-04-14,74.939
2009-04-15,74.934
2009-04-16,74.965
2009-04-17,74.999
2009-04-18,74.974
2009-04-19,74.935
2009-04-20,74.904
2009-04-21,74.974
2009-04-22,75.002
2009-04-23,75.043
2009-04-24,74.99
2009-04-25,75.017
2009-04-26,74.969
2009-04-27,74.995
2009-04-28,75.005
2009-04-29,74.993
2009-04-30,74.992
2009-05-01,75.072
2009-05-02,75.046
2009-05-03,75.036
2009-05-04,75.026
2009-05-05,75.002
2009-05-06,74.998
2009-05-07,75.016
2009-05-08,75.028
2009-05-09,75.051
2009-05-10,75.073
2009-05-11,75.058
2009-05-12,75.05
2009-05-13,75.03
2009-05-14,75.08
2009-05-15,75.048
2009-05-16,75.055
2009-05-17,75.093
2009-05-18,75.056
2009-05-19,75.061
2009-05-20,75.042
2009-05-21,75.055
2009-05-22,75.04
2009-05-23,75.026
2009-05-24,75.041
2009-05-25,75.008
2009-05-26,74.976
2009-05-27,74.999
2009-05-28,75.006
2009-05-29,75.074
2009-05-30,75.082
2009-05-31,75.102
2009-06-01,75.056
2009-06-02,75.054
2009-06-03,75.061
2009-06-04,75.046
2009-06-05,75.034
2009-06-06,75.05
2009-06-07,75.016
2009-06-08,74.988
2009-06-09,75.021
2009-06-10,75.012
2009-06-11,74.994
2009-06-12,74.999
2009-06-13,74.994
2009-06-14,74.992
2009-06-15,74.986
2009-06-16,74.971
2009-06-17,74.954
2009-06-18,74.962
2009-06-19,74.983
2009-06-20,74.972
2009-06-21,75.002
2009-06-22,74.975
2009-06-23,74.984
2009-06-24,74.987
2009-06-25,75
2009-06-26,74.999
2009-06-27,74.998
2009-06-28,74.991
2009-06-29,75.002
2009-06-30,74.996
2009-07-01,74.997
2009-07-02,75.002
