"Date","IGLD.m"
1996-01-01,74.387
1996-01-02,74.37
1996-01-03,74.318
1996-01-04,74.419
1996-01-05,74.441
1996-01-06,74.441
1996-01-07,74.415
1996-01-08,74.426
1996-01-09,74.463
1996-01-10,74.446
1996-01-11,74.431
1996-01-12,74.43
1996-01-13,74.463
1996-01-14,74.456
1996-01-15,74.405
1996-01-16,74.416
1996-01-17,74.446
1996-01-18,74.427
1996-01-19,74.567
1996-01-20,74.524
1996-01-21,74.526
1996-01-22,74.534
1996-01-23,74.541
1996-01-24,74.596
1996-01-25,74.584
1996-01-26,74.583
1996-01-27,74.674
1996-01-28,74.651
1996-01-29,74.641
1996-01-30,74.685
1996-01-31,74.629
1996-02-01,74.63
1996-02-02,74.652
1996-02-03,74.618
1996-02-04,74.624
1996-02-05,74.638
1996-02-06,74.617
1996-02-07,74.606
1996-02-08,74.605
1996-02-09,74.653
1996-02-10,74.603
1996-02-11,74.635
1996-02-12,74.616
1996-02-13,74.618
1996-02-14,74.576
1996-02-15,74.594
1996-02-16,74.602
1996-02-17,74.603
1996-02-18,74.606
1996-02-19,74.57
1996-02-20,74.576
1996-02-21,74.602
1996-02-22,74.604
1996-02-23,74.594
1996-02-24,74.685
1996-02-25,74.7
1996-02-26,74.651
1996-02-27,74.617
1996-02-28,74.703
1996-02-29,74.671
1996-03-01,74.683
1996-03-02,74.658
1996-03-03,74.746
1996-03-04,74.679
1996-03-05,74.641
1996-03-06,74.602
1996-03-07,74.607
1996-03-08,74.651
1996-03-09,74.663
1996-03-10,74.638
1996-03-11,74.629
1996-03-12,74.613
1996-03-13,74.605
1996-03-14,74.611
1996-03-15,74.604
1996-03-16,74.607
1996-03-17,74.594
1996-03-18,74.599
1996-03-19,74.558
1996-03-20,74.514
1996-03-21,74.615
1996-03-22,74.656
1996-03-23,74.652
1996-03-24,74.617
1996-03-25,74.636
1996-03-26,74.721
1996-03-27,74.647
1996-03-28,74.613
1996-03-29,74.617
1996-03-30,74.613
1996-03-31,74.599
1996-04-01,74.615
1996-04-02,74.646
1996-04-03,74.624
1996-04-04,74.585
1996-04-05,74.612
1996-04-06,74.585
1996-04-07,74.617
1996-04-08,74.631
1996-04-09,74.622
1996-04-10,74.628
1996-04-11,74.623
1996-04-12,74.605
1996-04-13,74.546
1996-04-14,74.647
1996-04-15,74.616
1996-04-16,74.689
1996-04-17,74.742
1996-04-18,74.698
1996-04-19,74.689
1996-04-20,74.695
1996-04-21,74.738
1996-04-22,74.714
1996-04-23,74.745
1996-04-24,74.792
1996-04-25,74.78
1996-04-26,74.835
1996-04-27,74.896
1996-04-28,74.847
1996-04-29,74.788
1996-04-30,74.818
1996-05-01,74.86
1996-05-02,74.866
1996-05-03,74.858
1996-05-04,74.864
1996-05-05,74.866
1996-05-06,74.857
1996-05-07,74.868
1996-05-08,74.869
1996-05-09,74.863
1996-05-10,74.897
1996-05-11,74.895
1996-05-12,74.964
1996-05-13,75.029
1996-05-14,75.048
1996-05-15,75.004
1996-05-16,75.005
1996-05-17,75.015
1996-05-18,75.005
1996-05-19,75.02
1996-05-20,75.045
1996-05-21,75.09
1996-05-22,75.101
1996-05-23,75.085
1996-05-24,75.082
1996-05-25,75.089
1996-05-26,75.083
1996-05-27,75.081
1996-05-28,75.08
1996-05-29,75.052
1996-05-30,75.073
1996-05-31,75.09
1996-06-01,75.066
1996-06-02,75.055
1996-06-03,75.053
1996-06-04,75.056
1996-06-05,75.079
1996-06-06,75.052
1996-06-07,75.06
1996-06-08,75.051
1996-06-09,75.049
1996-06-10,75.058
1996-06-11,75.078
1996-06-12,75.079
1996-06-13,75.091
1996-06-14,75.102
1996-06-15,75.094
1996-06-16,75.07
1996-06-17,75.076
1996-06-18,75.052
1996-06-19,75.04
1996-06-20,75.057
1996-06-21,75.097
1996-06-22,75.089
1996-06-23,75.085
1996-06-24,75.071
1996-06-25,75.081
1996-06-26,75.072
1996-06-27,75.07
1996-06-28,75.048
1996-06-29,75.061
1996-06-30,75.087
1996-07-01,75.086
1996-07-02,75.063
1996-07-03,75.056
1996-07-04,75.057
1996-07-05,75.063
1996-07-06,75.058
1996-07-07,75.019
1996-07-08,75.041
1996-07-09,75.042
1996-07-10,75.05
1996-07-11,75.036
1996-07-12,74.997
1996-07-13,74.988
1996-07-14,74.988
1996-07-15,74.997
1996-07-16,75.027
1996-07-17,75.016
1996-07-18,74.99
1996-07-19,75.006
1996-07-20,75.011
1996-07-21,75.011
1996-07-22,74.997
1996-07-23,74.983
1996-07-24,74.965
1996-07-25,74.966
1996-07-26,74.973
1996-07-27,74.97
1996-07-28,74.955
1996-07-29,74.927
1996-07-30,74.949
1996-07-31,74.96
1996-08-01,74.958
1996-08-02,74.942
1996-08-03,74.922
1996-08-04,74.907
1996-08-05,74.891
1996-08-06,74.877
1996-08-07,74.873
1996-08-08,74.899
1996-08-09,74.902
1996-08-10,74.863
1996-08-11,74.842
1996-08-12,74.856
1996-08-13,74.866
1996-08-14,74.82
1996-08-15,74.827
1996-08-16,74.856
1996-08-17,74.83
1996-08-18,74.825
1996-08-19,74.802
1996-08-20,74.805
1996-08-21,74.808
1996-08-22,74.789
1996-08-23,74.796
1996-08-24,74.778
1996-08-25,74.817
1996-08-26,74.754
1996-08-27,74.716
1996-08-28,74.725
1996-08-29,74.731
1996-08-30,74.704
1996-08-31,74.709
1996-09-01,74.687
1996-09-02,74.68
1996-09-03,74.67
1996-09-04,74.664
1996-09-05,74.661
1996-09-06,74.62
1996-09-07,74.561
1996-09-08,74.692
1996-09-09,74.671
1996-09-10,74.657
1996-09-11,74.644
1996-09-12,74.664
1996-09-13,74.679
1996-09-14,74.689
1996-09-15,74.704
1996-09-16,74.692
1996-09-17,74.624
1996-09-18,74.651
1996-09-19,74.644
1996-09-20,74.658
1996-09-21,74.661
1996-09-22,74.585
1996-09-23,74.578
1996-09-24,74.608
1996-09-25,74.614
1996-09-26,74.601
1996-09-27,74.612
1996-09-28,74.677
1996-09-29,74.694
1996-09-30,74.65
1996-10-01,74.647
1996-10-02,74.693
1996-10-03,74.629
1996-10-04,74.612
1996-10-05,74.597
1996-10-06,74.622
1996-10-07,74.605
1996-10-08,74.535
1996-10-09,74.557
1996-10-10,74.544
1996-10-11,74.552
1996-10-12,74.556
1996-10-13,74.565
1996-10-14,74.546
1996-10-15,74.512
1996-10-16,74.518
1996-10-17,74.472
1996-10-18,74.478
1996-10-19,74.498
1996-10-20,74.417
1996-10-21,74.491
1996-10-22,74.557
1996-10-23,74.537
1996-10-24,74.624
1996-10-25,74.597
1996-10-26,74.54
1996-10-27,74.544
1996-10-28,74.583
1996-10-29,74.538
1996-10-30,74.624
1996-10-31,74.669
1996-11-01,74.637
1996-11-02,74.576
1996-11-03,74.56
1996-11-04,74.568
1996-11-05,74.491
1996-11-06,74.483
1996-11-07,74.525
1996-11-08,74.558
1996-11-09,74.575
1996-11-10,74.595
1996-11-11,74.594
