"Date","IGLD.m"
1999-01-01,74.154
1999-01-02,74.086
1999-01-03,74.168
1999-01-04,74.349
1999-01-05,74.226
1999-01-06,74.297
1999-01-07,74.237
1999-01-08,74.191
1999-01-09,74.197
1999-01-10,74.232
1999-01-11,74.217
1999-01-12,74.203
1999-01-13,74.104
1999-01-14,74.055
1999-01-15,74.196
1999-01-16,74.228
1999-01-17,74.198
1999-01-18,74.204
1999-01-19,74.288
1999-01-20,74.235
1999-01-21,74.201
1999-01-22,74.147
1999-01-23,74.227
1999-01-24,74.301
1999-01-25,74.258
1999-01-26,74.298
1999-01-27,74.25
1999-01-28,74.229
1999-01-29,74.28
1999-01-30,74.278
1999-01-31,74.271
1999-02-01,74.272
1999-02-02,74.289
1999-02-03,74.308
1999-02-04,74.327
1999-02-05,74.312
1999-02-06,74.315
1999-02-07,74.271
1999-02-08,74.278
1999-02-09,74.34
1999-02-10,74.343
1999-02-11,74.294
1999-02-12,74.378
1999-02-13,74.38
1999-02-14,74.322
1999-02-15,74.335
1999-02-16,74.288
1999-02-17,74.306
1999-02-18,74.343
1999-02-19,74.327
1999-02-20,74.32
1999-02-21,74.283
1999-02-22,74.265
1999-02-23,74.28
1999-02-24,74.265
1999-02-25,74.274
1999-02-26,74.305
1999-02-27,74.284
1999-02-28,74.293
1999-03-01,74.342
1999-03-02,74.367
1999-03-03,74.29
1999-03-04,74.386
1999-03-05,74.366
1999-03-06,74.208
1999-03-07,74.326
1999-03-08,74.359
1999-03-09,74.342
1999-03-10,74.358
1999-03-11,74.351
1999-03-12,74.352
1999-03-13,74.357
1999-03-14,74.336
1999-03-15,74.335
1999-03-16,74.366
1999-03-17,74.359
1999-03-18,74.422
1999-03-19,74.386
1999-03-20,74.372
1999-03-21,74.35
1999-03-22,74.467
1999-03-23,74.453
1999-03-24,74.444
1999-03-25,74.413
1999-03-26,74.42
1999-03-27,74.416
1999-03-28,74.416
1999-03-29,74.455
1999-03-30,74.463
1999-03-31,74.447
1999-04-01,74.452
1999-04-02,74.408
1999-04-03,74.438
1999-04-04,74.386
1999-04-05,74.415
1999-04-06,74.45
1999-04-07,74.534
1999-04-08,74.523
1999-04-09,74.467
1999-04-10,74.471
1999-04-11,74.45
1999-04-12,74.509
1999-04-13,74.528
1999-04-14,74.546
1999-04-15,74.519
1999-04-16,74.493
1999-04-17,74.543
1999-04-18,74.555
1999-04-19,74.545
1999-04-20,74.544
1999-04-21,74.537
1999-04-22,74.532
1999-04-23,74.485
1999-04-24,74.535
1999-04-25,74.575
1999-04-26,74.557
1999-04-27,74.532
1999-04-28,74.532
1999-04-29,74.536
1999-04-30,74.541
1999-05-01,74.55
1999-05-02,74.552
1999-05-03,74.545
1999-05-04,74.549
1999-05-05,74.541
1999-05-06,74.532
1999-05-07,74.55
1999-05-08,74.571
1999-05-09,74.612
1999-05-10,74.59
1999-05-11,74.575
1999-05-12,74.576
1999-05-13,74.558
1999-05-14,74.561
1999-05-15,74.568
1999-05-16,74.574
1999-05-17,74.569
1999-05-18,74.584
1999-05-19,74.612
1999-05-20,74.6
1999-05-21,74.591
1999-05-22,74.591
1999-05-23,74.567
1999-05-24,74.61
1999-05-25,74.688
1999-05-26,74.693
1999-05-27,74.675
1999-05-28,74.667
1999-05-29,74.661
1999-05-30,74.655
1999-05-31,74.641
1999-06-01,74.648
1999-06-02,74.656
1999-06-03,74.716
1999-06-04,74.687
1999-06-05,74.671
1999-06-06,74.7
1999-06-07,74.693
1999-06-08,74.713
1999-06-09,74.679
1999-06-10,74.662
1999-06-11,74.67
1999-06-12,74.672
1999-06-13,74.672
1999-06-14,74.691
1999-06-15,74.697
1999-06-16,74.686
1999-06-17,74.684
1999-06-18,74.694
1999-06-19,74.677
1999-06-20,74.662
1999-06-21,74.654
1999-06-22,74.66
1999-06-23,74.651
1999-06-24,74.648
1999-06-25,74.694
1999-06-26,74.682
1999-06-27,74.659
1999-06-28,74.687
1999-06-29,74.716
1999-06-30,74.682
1999-07-01,74.681
1999-07-02,74.732
1999-07-03,74.692
1999-07-04,74.738
1999-07-05,74.756
1999-07-06,74.773
1999-07-07,74.786
1999-07-08,74.776
1999-07-09,74.762
1999-07-10,74.767
1999-07-11,74.763
1999-07-12,74.739
1999-07-13,74.732
1999-07-14,74.725
1999-07-15,74.739
1999-07-16,74.729
1999-07-17,74.732
1999-07-18,74.726
1999-07-19,74.713
1999-07-20,74.682
1999-07-21,74.691
1999-07-22,74.699
1999-07-23,74.697
1999-07-24,74.717
1999-07-25,74.7
1999-07-26,74.705
1999-07-27,74.725
1999-07-28,74.713
1999-07-29,74.726
1999-07-30,74.705
1999-07-31,74.704
1999-08-01,74.722
1999-08-02,74.689
1999-08-03,74.706
1999-08-04,74.699
1999-08-05,74.706
1999-08-06,74.702
1999-08-07,74.68
1999-08-08,74.691
1999-08-09,74.663
1999-08-10,74.654
1999-08-11,74.659
1999-08-12,74.657
1999-08-13,74.647
1999-08-14,74.622
1999-08-15,74.602
1999-08-16,74.607
1999-08-17,74.624
1999-08-18,74.603
1999-08-19,74.58
1999-08-20,74.572
1999-08-21,74.575
1999-08-22,74.582
1999-08-23,74.579
1999-08-24,74.557
1999-08-25,74.561
1999-08-26,74.545
1999-08-27,74.553
1999-08-28,74.592
1999-08-29,74.531
1999-08-30,74.499
1999-08-31,74.502
1999-09-01,74.507
1999-09-02,74.505
1999-09-03,74.501
1999-09-04,74.486
1999-09-05,74.479
1999-09-06,74.483
1999-09-07,74.48
1999-09-08,74.523
1999-09-09,74.513
1999-09-10,74.53
1999-09-11,74.538
1999-09-12,74.502
1999-09-13,74.527
1999-09-14,74.534
1999-09-15,74.496
1999-09-16,74.432
1999-09-17,74.45
1999-09-18,74.454
1999-09-19,74.454
1999-09-20,74.488
1999-09-21,74.435
1999-09-22,74.426
1999-09-23,74.452
1999-09-24,74.437
1999-09-25,74.419
1999-09-26,74.388
1999-09-27,74.407
1999-09-28,74.396
1999-09-29,74.402
1999-09-30,74.513
1999-10-01,74.502
1999-10-02,74.432
1999-10-03,74.42
1999-10-04,74.315
1999-10-05,74.367
1999-10-06,74.388
1999-10-07,74.352
1999-10-08,74.39
1999-10-09,74.409
1999-10-10,74.367
1999-10-11,74.363
1999-10-12,74.335
1999-10-13,74.381
1999-10-14,74.342
1999-10-15,74.37
1999-10-16,74.408
1999-10-17,74.383
1999-10-18,74.342
1999-10-19,74.325
1999-10-20,74.392
1999-10-21,74.364
1999-10-22,74.407
1999-10-23,74.374
1999-10-24,74.378
1999-10-25,74.376
1999-10-26,74.41
1999-10-27,74.318
1999-10-28,74.341
1999-10-29,74.31
1999-10-30,74.317
1999-10-31,74.354
1999-11-01,74.316
1999-11-02,74.31
1999-11-03,74.571
1999-11-04,74.492
1999-11-05,74.419
1999-11-06,74.394
1999-11-07,74.35
1999-11-08,74.33
1999-11-09,74.386
1999-11-10,74.33
1999-11-11,74.273
1999-11-12,74.353
1999-11-13,74.345
1999-11-14,74.398
1999-11-15,74.339
1999-11-16,74.335
1999-11-17,74.333
1999-11-18,74.337
1999-11-19,74.325
1999-11-20,74.341
1999-11-21,74.312
1999-11-22,74.313
1999-11-23,74.299
1999-11-24,74.38
1999-11-25,74.312
1999-11-26,74.314
1999-11-27,74.399
1999-11-28,74.401
1999-11-29,74.348
1999-11-30,74.309
1999-12-01,74.33
1999-12-02,74.346
1999-12-03,74.362
1999-12-04,74.365
1999-12-05,74.367
1999-12-06,74.37
1999-12-07,74.365
1999-12-08,74.355
1999-12-09,74.358
1999-12-10,74.423
1999-12-11,74.404
1999-12-12,74.355
1999-12-13,74.338
1999-12-14,74.234
1999-12-15,74.348
1999-12-16,74.489
1999-12-17,74.452
1999-12-18,74.375
1999-12-19,74.341
1999-12-20,74.42
1999-12-21,74.459
1999-12-22,74.441
1999-12-23,74.418
1999-12-24,74.376
1999-12-25,74.421
1999-12-26,74.53
1999-12-27,74.381
1999-12-28,74.418
1999-12-29,74.406
1999-12-30,74.425
1999-12-31,74.351
