"Date","IGLD.m"
2004-11-13,74.302
2004-11-14,74.348
2004-11-15,74.344
2004-11-16,74.321
2004-11-17,74.313
2004-11-18,74.315
2004-11-19,74.284
2004-11-20,74.256
2004-11-21,74.318
2004-11-22,74.316
2004-11-23,74.308
2004-11-24,74.257
2004-11-25,74.329
2004-11-26,74.317
2004-11-27,74.317
2004-11-28,74.422
2004-11-29,74.333
2004-11-30,74.335
2004-12-01,74.384
2004-12-02,74.384
2004-12-03,74.394
2004-12-04,74.434
2004-12-05,74.374
2004-12-06,74.28
2004-12-07,74.295
2004-12-08,74.482
2004-12-09,74.34
2004-12-10,74.292
2004-12-11,74.369
2004-12-12,74.4
2004-12-13,74.426
2004-12-14,74.405
2004-12-15,74.424
2004-12-16,74.497
2004-12-17,74.46
2004-12-18,74.441
2004-12-19,74.438
2004-12-20,74.391
2004-12-21,74.415
2004-12-22,74.437
2004-12-23,74.465
2004-12-24,74.457
2004-12-25,74.439
2004-12-26,74.344
2004-12-27,74.409
2004-12-28,74.478
2004-12-29,74.463
2004-12-30,74.419
2004-12-31,74.53
