"Date","IGLD.m"
2013-01-01,74.229
2013-01-02,74.194
2013-01-03,74.215
2013-01-04,74.363
2013-01-05,74.25
2013-01-06,74.264
2013-01-07,74.216
2013-01-08,74.257
2013-01-09,74.272
2013-01-10,74.234
2013-01-11,74.21
2013-01-12,74.241
2013-01-13,74.246
2013-01-14,74.308
2013-01-15,74.281
2013-01-16,74.3
2013-01-17,74.289
2013-01-18,74.302
2013-01-19,74.336
2013-01-20,74.435
2013-01-21,74.277
2013-01-22,74.319
2013-01-23,74.275
2013-01-24,74.3
2013-01-25,74.282
2013-01-26,74.295
2013-01-27,74.281
2013-01-28,74.279
2013-01-29,74.277
2013-01-30,74.342
2013-01-31,74.512
2013-02-01,74.4
2013-02-02,74.381
2013-02-03,74.374
2013-02-04,74.376
2013-02-05,74.361
2013-02-06,74.396
2013-02-07,74.303
2013-02-08,74.293
2013-02-09,74.387
2013-02-10,74.36
2013-02-11,74.41
2013-02-12,74.451
2013-02-13,74.402
2013-02-14,74.392
2013-02-15,74.435
2013-02-16,74.382
2013-02-17,74.395
2013-02-18,74.369
2013-02-19,74.407
2013-02-20,74.459
2013-02-21,74.416
2013-02-22,74.362
2013-02-23,74.383
2013-02-24,74.398
2013-02-25,74.39
2013-02-26,74.341
2013-02-27,74.346
2013-02-28,74.416
2013-03-01,74.421
2013-03-02,74.418
2013-03-03,74.43
2013-03-04,74.448
2013-03-05,74.413
2013-03-06,74.381
2013-03-07,74.392
2013-03-08,74.402
2013-03-09,74.4
2013-03-10,74.396
2013-03-11,74.402
2013-03-12,74.453
2013-03-13,74.486
2013-03-14,74.497
2013-03-15,74.492
2013-03-16,74.443
2013-03-17,74.459
2013-03-18,74.393
2013-03-19,74.492
2013-03-20,74.526
2013-03-21,74.512
2013-03-22,74.506
2013-03-23,74.499
2013-03-24,74.46
2013-03-25,74.422
2013-03-26,74.452
2013-03-27,74.477
2013-03-28,74.481
2013-03-29,74.479
2013-03-30,74.476
2013-03-31,74.472
2013-04-01,74.557
2013-04-02,74.552
2013-04-03,74.535
2013-04-04,74.497
2013-04-05,74.498
2013-04-06,74.46
2013-04-07,74.512
2013-04-08,74.466
2013-04-09,74.505
2013-04-10,74.506
2013-04-11,74.46
2013-04-12,74.458
2013-04-13,74.612
2013-04-14,74.619
2013-04-15,74.577
2013-04-16,74.648
2013-04-17,74.625
2013-04-18,74.628
2013-04-19,74.694
2013-04-20,74.755
2013-04-21,74.658
2013-04-22,74.642
2013-04-23,74.645
2013-04-24,74.697
2013-04-25,74.703
2013-04-26,74.698
2013-04-27,74.676
2013-04-28,74.676
2013-04-29,74.689
2013-04-30,74.696
2013-05-01,74.694
2013-05-02,74.7
2013-05-03,74.698
2013-05-04,74.703
2013-05-05,74.705
2013-05-06,74.708
2013-05-07,74.708
2013-05-08,74.7
2013-05-09,74.713
2013-05-10,74.701
2013-05-11,74.761
2013-05-12,74.832
2013-05-13,74.839
2013-05-14,74.753
2013-05-15,74.754
2013-05-16,74.774
2013-05-17,74.759
2013-05-18,74.736
2013-05-19,74.725
2013-05-20,74.737
2013-05-21,74.729
2013-05-22,74.74
2013-05-23,74.758
2013-05-24,74.751
2013-05-25,74.756
2013-05-26,74.784
2013-05-27,74.787
2013-05-28,74.764
2013-05-29,74.816
2013-05-30,74.816
2013-05-31,74.823
2013-06-01,74.831
2013-06-02,74.88
2013-06-03,74.917
2013-06-04,74.906
2013-06-05,74.868
2013-06-06,74.837
2013-06-07,74.891
2013-06-08,74.914
2013-06-09,74.922
2013-06-10,74.881
2013-06-11,74.956
2013-06-12,74.968
2013-06-13,74.957
2013-06-14,74.998
2013-06-15,75.007
2013-06-16,75.012
2013-06-17,75.016
2013-06-18,75.008
2013-06-19,75.006
2013-06-20,75.012
2013-06-21,75.01
2013-06-22,75.002
2013-06-23,75.006
2013-06-24,75.014
2013-06-25,75.015
2013-06-26,75.02
2013-06-27,75.004
2013-06-28,74.985
2013-06-29,75.011
2013-06-30,74.997
2013-07-01,74.949
2013-07-02,74.948
2013-07-03,74.978
2013-07-04,74.991
2013-07-05,74.997
2013-07-06,75.004
2013-07-07,75.007
2013-07-08,75.001
2013-07-09,74.996
2013-07-10,75.029
2013-07-11,75.024
2013-07-12,74.988
2013-07-13,74.985
2013-07-14,74.988
2013-07-15,74.993
2013-07-16,74.987
2013-07-17,74.99
2013-07-18,74.988
2013-07-19,75.029
2013-07-20,75.064
2013-07-21,74.994
2013-07-22,74.977
2013-07-23,75.006
2013-07-24,74.98
2013-07-25,74.946
2013-07-26,74.934
2013-07-27,74.929
2013-07-28,74.958
2013-07-29,74.956
2013-07-30,74.945
2013-07-31,74.923
2013-08-01,74.954
2013-08-02,74.961
2013-08-03,74.967
2013-08-04,74.943
2013-08-05,74.927
2013-08-06,74.917
2013-08-07,74.922
2013-08-08,74.912
2013-08-09,74.908
2013-08-10,74.906
2013-08-11,74.896
2013-08-12,74.886
2013-08-13,74.912
2013-08-14,74.89
2013-08-15,74.903
2013-08-16,74.882
2013-08-17,74.85
2013-08-18,74.832
2013-08-19,74.834
2013-08-20,74.826
2013-08-21,74.815
2013-08-22,74.81
2013-08-23,74.769
2013-08-24,74.765
2013-08-25,74.77
2013-08-26,74.789
2013-08-27,74.773
2013-08-28,74.755
2013-08-29,74.744
2013-08-30,74.753
2013-08-31,74.737
2013-09-01,74.719
2013-09-02,74.74
2013-09-03,74.762
2013-09-04,74.755
2013-09-05,74.722
2013-09-06,74.738
2013-09-07,74.744
2013-09-08,74.669
2013-09-09,74.679
2013-09-10,74.702
2013-09-11,74.696
2013-09-12,74.703
2013-09-13,74.638
2013-09-14,74.659
2013-09-15,74.667
2013-09-16,74.606
2013-09-17,74.598
2013-09-18,74.599
2013-09-19,74.591
2013-09-20,74.582
2013-09-21,74.628
2013-09-22,74.616
2013-09-23,74.581
2013-09-24,74.583
2013-09-25,74.575
2013-09-26,74.547
2013-09-27,74.53
2013-09-28,74.528
2013-09-29,74.534
2013-09-30,74.529
2013-10-01,74.533
2013-10-02,74.548
2013-10-03,74.511
2013-10-04,74.478
2013-10-05,74.468
2013-10-06,74.46
2013-10-07,74.593
2013-10-08,74.52
2013-10-09,74.505
2013-10-10,74.497
2013-10-11,74.49
2013-10-12,74.485
2013-10-13,74.501
2013-10-14,74.51
2013-10-15,74.476
2013-10-16,74.522
2013-10-17,74.507
2013-10-18,74.553
2013-10-19,74.545
2013-10-20,74.557
2013-10-21,74.544
2013-10-22,74.58
2013-10-23,74.52
2013-10-24,74.536
2013-10-25,74.519
2013-10-26,74.62
2013-10-27,74.538
2013-10-28,74.489
2013-10-29,74.459
2013-10-30,74.453
2013-10-31,74.493
2013-11-01,74.653
2013-11-02,74.485
2013-11-03,74.452
2013-11-04,74.447
2013-11-05,74.497
2013-11-06,74.51
2013-11-07,74.53
2013-11-08,74.506
2013-11-09,74.477
2013-11-10,74.558
2013-11-11,74.518
2013-11-12,74.472
2013-11-13,74.518
2013-11-14,74.558
2013-11-15,74.495
2013-11-16,74.438
2013-11-17,74.442
2013-11-18,74.625
2013-11-19,74.465
2013-11-20,74.413
2013-11-21,74.439
2013-11-22,74.457
2013-11-23,74.469
2013-11-24,74.415
2013-11-25,74.447
2013-11-26,74.434
2013-11-27,74.424
2013-11-28,74.412
2013-11-29,74.382
2013-11-30,74.396
2013-12-01,74.397
2013-12-02,74.378
2013-12-03,74.373
2013-12-04,74.324
2013-12-05,74.396
2013-12-06,74.4
2013-12-07,74.393
2013-12-08,74.352
2013-12-09,74.424
2013-12-10,74.424
2013-12-11,74.447
2013-12-12,74.393
2013-12-13,74.336
2013-12-14,74.222
2013-12-15,74.308
2013-12-16,74.331
2013-12-17,74.304
2013-12-18,74.37
2013-12-19,74.384
2013-12-20,74.325
2013-12-21,74.317
2013-12-22,74.296
2013-12-23,74.423
2013-12-24,74.418
2013-12-25,74.422
2013-12-26,74.479
2013-12-27,74.481
2013-12-28,74.498
2013-12-29,74.487
2013-12-30,74.5
2013-12-31,74.504
