"Date","IGLD.m"
2010-01-01,74.395
2010-01-02,74.382
2010-01-03,74.399
2010-01-04,74.377
2010-01-05,74.39
2010-01-06,74.397
2010-01-07,74.385
2010-01-08,74.365
2010-01-09,74.367
2010-01-10,74.408
2010-01-11,74.397
2010-01-12,74.369
2010-01-13,74.39
2010-01-14,74.386
2010-01-15,74.403
2010-01-16,74.407
2010-01-17,74.361
2010-01-18,74.383
2010-01-19,74.388
2010-01-20,74.38
2010-01-21,74.352
2010-01-22,74.324
2010-01-23,74.327
2010-01-24,74.345
2010-01-25,74.452
2010-01-26,74.527
2010-01-27,74.544
2010-01-28,74.537
2010-01-29,74.459
2010-01-30,74.451
2010-01-31,74.49
2010-02-01,74.476
2010-02-02,74.451
2010-02-03,74.464
2010-02-04,74.45
2010-02-05,74.436
2010-02-06,74.399
2010-02-07,74.445
2010-02-08,74.448
2010-02-09,74.412
2010-02-10,74.395
2010-02-11,74.428
2010-02-12,74.406
2010-02-13,74.412
2010-02-14,74.434
2010-02-15,74.398
2010-02-16,74.388
2010-02-17,74.401
2010-02-18,74.411
2010-02-19,74.414
2010-02-20,74.404
2010-02-21,74.375
2010-02-22,74.322
2010-02-23,74.348
2010-02-24,74.352
2010-02-25,74.369
2010-02-26,74.312
2010-02-27,74.355
2010-02-28,74.357
2010-03-01,74.37
2010-03-02,74.362
2010-03-03,74.337
2010-03-04,74.343
2010-03-05,74.335
2010-03-06,74.369
2010-03-07,74.386
2010-03-08,74.376
2010-03-09,74.342
2010-03-10,74.316
2010-03-11,74.299
2010-03-12,74.284
2010-03-13,74.265
2010-03-14,74.239
2010-03-15,74.326
2010-03-16,74.407
2010-03-17,74.438
2010-03-18,74.451
2010-03-19,74.453
2010-03-20,74.448
2010-03-21,74.423
2010-03-22,74.368
2010-03-23,74.373
2010-03-24,74.482
2010-03-25,74.488
2010-03-26,74.422
2010-03-27,74.455
2010-03-28,74.467
2010-03-29,74.477
2010-03-30,74.449
2010-03-31,74.474
2010-04-01,74.469
2010-04-02,74.483
2010-04-03,74.494
2010-04-04,74.509
2010-04-05,74.503
2010-04-06,74.491
2010-04-07,74.506
2010-04-08,74.489
2010-04-09,74.58
2010-04-10,74.578
2010-04-11,74.56
2010-04-12,74.536
2010-04-13,74.526
2010-04-14,74.536
2010-04-15,74.521
2010-04-16,74.532
2010-04-17,74.592
2010-04-18,74.548
2010-04-19,74.541
2010-04-20,74.541
2010-04-21,74.535
2010-04-22,74.533
2010-04-23,74.532
2010-04-24,74.52
2010-04-25,74.49
2010-04-26,74.502
2010-04-27,74.488
2010-04-28,74.537
2010-04-29,74.538
2010-04-30,74.51
2010-05-01,74.513
2010-05-02,74.52
2010-05-03,74.552
2010-05-04,74.555
2010-05-05,74.536
2010-05-06,74.589
2010-05-07,74.527
2010-05-08,74.602
2010-05-09,74.605
2010-05-10,74.594
2010-05-11,74.569
2010-05-12,74.56
2010-05-13,74.553
2010-05-14,74.6
2010-05-15,74.631
2010-05-16,74.614
2010-05-17,74.603
2010-05-18,74.605
2010-05-19,74.615
2010-05-20,74.621
2010-05-21,74.596
2010-05-22,74.595
2010-05-23,74.604
2010-05-24,74.61
2010-05-25,74.614
2010-05-26,74.624
2010-05-27,74.607
2010-05-28,74.594
2010-05-29,74.614
2010-05-30,74.606
2010-05-31,74.585
2010-06-01,74.628
2010-06-02,74.619
2010-06-03,74.636
2010-06-04,74.633
2010-06-05,74.657
2010-06-06,74.614
2010-06-07,74.676
2010-06-08,74.676
2010-06-09,74.662
2010-06-10,74.694
2010-06-11,74.682
2010-06-12,74.66
2010-06-13,74.69
2010-06-14,74.691
2010-06-15,74.688
2010-06-16,74.713
2010-06-17,74.738
2010-06-18,74.727
2010-06-19,74.734
2010-06-20,74.746
2010-06-21,74.744
2010-06-22,74.739
2010-06-23,74.771
2010-06-24,74.792
2010-06-25,74.791
2010-06-26,74.791
2010-06-27,74.781
2010-06-28,74.844
2010-06-29,74.874
2010-06-30,74.882
2010-07-01,74.858
2010-07-02,74.853
2010-07-03,74.852
2010-07-04,74.843
2010-07-05,74.832
2010-07-06,74.825
2010-07-07,74.822
2010-07-08,74.817
2010-07-09,74.828
2010-07-10,74.845
2010-07-11,74.837
2010-07-12,74.833
2010-07-13,74.833
2010-07-14,74.82
2010-07-15,74.822
2010-07-16,74.855
2010-07-17,74.869
2010-07-18,74.855
2010-07-19,74.849
2010-07-20,74.85
2010-07-21,74.861
2010-07-22,74.859
2010-07-23,74.871
2010-07-24,74.895
2010-07-25,74.895
2010-07-26,74.897
2010-07-27,74.902
2010-07-28,74.916
2010-07-29,74.897
2010-07-30,74.866
2010-07-31,74.843
2010-08-01,74.823
2010-08-02,74.84
2010-08-03,74.85
2010-08-04,74.848
2010-08-05,74.847
2010-08-06,74.833
2010-08-07,74.812
2010-08-08,74.839
2010-08-09,74.819
2010-08-10,74.815
2010-08-11,74.795
2010-08-12,74.761
2010-08-13,74.768
2010-08-14,74.772
2010-08-15,74.778
2010-08-16,74.802
2010-08-17,74.779
2010-08-18,74.737
2010-08-19,74.737
2010-08-20,74.702
2010-08-21,74.684
2010-08-22,74.685
2010-08-23,74.629
2010-08-24,74.679
2010-08-25,74.693
2010-08-26,74.707
2010-08-27,74.69
2010-08-28,74.694
2010-08-29,74.697
2010-08-30,74.692
2010-08-31,74.685
2010-09-01,74.677
2010-09-02,74.673
2010-09-03,74.674
2010-09-04,74.771
2010-09-05,74.744
2010-09-06,74.71
2010-09-07,74.688
2010-09-08,74.73
2010-09-09,74.679
2010-09-10,74.648
2010-09-11,74.615
2010-09-12,74.63
2010-09-13,74.605
2010-09-14,74.603
2010-09-15,74.565
2010-09-16,74.52
2010-09-17,74.537
2010-09-18,74.551
2010-09-19,74.537
2010-09-20,74.516
2010-09-21,74.528
2010-09-22,74.529
2010-09-23,74.467
2010-09-24,74.518
2010-09-25,74.558
2010-09-26,74.498
2010-09-27,74.459
2010-09-28,74.514
2010-09-29,74.534
2010-09-30,74.505
2010-10-01,74.513
2010-10-02,74.493
2010-10-03,74.434
2010-10-04,74.444
2010-10-05,74.457
2010-10-06,74.439
2010-10-07,74.52
2010-10-08,74.549
2010-10-09,74.487
2010-10-10,74.513
2010-10-11,74.481
2010-10-12,74.475
2010-10-13,74.485
2010-10-14,74.48
2010-10-15,74.484
2010-10-16,74.466
2010-10-17,74.499
2010-10-18,74.486
2010-10-19,74.492
2010-10-20,74.492
2010-10-21,74.488
2010-10-22,74.476
2010-10-23,74.427
2010-10-24,74.402
2010-10-25,74.433
2010-10-26,74.432
2010-10-27,74.466
2010-10-28,74.537
2010-10-29,74.476
2010-10-30,74.483
2010-10-31,74.418
2010-11-01,74.422
2010-11-02,74.406
2010-11-03,74.401
2010-11-04,74.394
2010-11-05,74.39
2010-11-06,74.38
2010-11-07,74.371
2010-11-08,74.356
2010-11-09,74.346
2010-11-10,74.295
2010-11-11,74.3
2010-11-12,74.321
2010-11-13,74.315
2010-11-14,74.329
2010-11-15,74.336
2010-11-16,74.29
2010-11-17,74.41
2010-11-18,74.371
2010-11-19,74.358
2010-11-20,74.409
2010-11-21,74.283
2010-11-22,74.372
2010-11-23,74.406
2010-11-24,74.349
2010-11-25,74.273
2010-11-26,74.431
2010-11-27,74.438
2010-11-28,74.356
2010-11-29,74.32
2010-11-30,74.33
2010-12-01,74.437
2010-12-02,74.449
2010-12-03,74.409
2010-12-04,74.396
2010-12-05,74.427
2010-12-06,74.423
2010-12-07,74.446
2010-12-08,74.407
2010-12-09,74.38
2010-12-10,74.405
2010-12-11,74.388
2010-12-12,74.34
2010-12-13,74.411
2010-12-14,74.413
2010-12-15,74.408
2010-12-16,74.398
2010-12-17,74.4
2010-12-18,74.432
2010-12-19,74.392
2010-12-20,74.381
2010-12-21,74.376
2010-12-22,74.378
2010-12-23,74.376
2010-12-24,74.363
2010-12-25,74.33
2010-12-26,74.283
2010-12-27,74.313
2010-12-28,74.369
2010-12-29,74.369
2010-12-30,74.358
2010-12-31,74.357
