"Date","IGLD.m"
2001-07-02,74.936
2001-07-03,74.927
2001-07-04,74.926
2001-07-05,74.944
2001-07-06,74.927
2001-07-07,74.922
2001-07-08,74.915
2001-07-09,74.919
2001-07-10,74.909
2001-07-11,74.918
2001-07-12,74.917
2001-07-13,74.918
2001-07-14,74.899
2001-07-15,74.889
2001-07-16,74.881
2001-07-17,74.89
2001-07-18,74.856
2001-07-19,74.843
2001-07-20,74.85
2001-07-21,74.855
2001-07-22,74.86
2001-07-23,74.857
2001-07-24,74.88
2001-07-25,74.848
2001-07-26,74.769
2001-07-27,74.805
2001-07-28,74.788
2001-07-29,74.777
2001-07-30,74.781
2001-07-31,74.772
2001-08-01,74.764
2001-08-02,74.772
2001-08-03,74.766
2001-08-04,74.749
2001-08-05,74.754
2001-08-06,74.769
2001-08-07,74.777
2001-08-08,74.768
2001-08-09,74.776
2001-08-10,74.797
2001-08-11,74.739
2001-08-12,74.755
2001-08-13,74.738
2001-08-14,74.716
2001-08-15,74.708
2001-08-16,74.702
2001-08-17,74.776
2001-08-18,74.731
2001-08-19,74.687
2001-08-20,74.703
2001-08-21,74.716
2001-08-22,74.707
2001-08-23,74.683
2001-08-24,74.632
2001-08-25,74.641
2001-08-26,74.681
2001-08-27,74.654
2001-08-28,74.658
2001-08-29,74.628
2001-08-30,74.633
2001-08-31,74.659
2001-09-01,74.617
2001-09-02,74.603
2001-09-03,74.631
2001-09-04,74.616
2001-09-05,74.586
2001-09-06,74.587
2001-09-07,74.591
2001-09-08,74.592
2001-09-09,74.579
2001-09-10,74.616
2001-09-11,74.568
2001-09-12,74.558
2001-09-13,74.536
2001-09-14,74.498
2001-09-15,74.495
2001-09-16,74.495
2001-09-17,74.478
2001-09-18,74.456
2001-09-19,74.428
2001-09-20,74.481
2001-09-21,74.454
2001-09-22,74.479
2001-09-23,74.438
2001-09-24,74.444
2001-09-25,74.482
2001-09-26,74.492
2001-09-27,74.47
2001-09-28,74.451
2001-09-29,74.44
2001-09-30,74.438
2001-10-01,74.455
2001-10-02,74.456
2001-10-03,74.463
2001-10-04,74.481
2001-10-05,74.424
2001-10-06,74.493
2001-10-07,74.51
2001-10-08,74.481
2001-10-09,74.473
2001-10-10,74.467
2001-10-11,74.457
2001-10-12,74.392
2001-10-13,74.402
2001-10-14,74.422
2001-10-15,74.467
2001-10-16,74.412
2001-10-17,74.529
2001-10-18,74.452
2001-10-19,74.457
2001-10-20,74.443
2001-10-21,74.433
2001-10-22,74.4
2001-10-23,74.419
2001-10-24,74.402
2001-10-25,74.519
2001-10-26,74.61
2001-10-27,74.437
2001-10-28,74.41
2001-10-29,74.439
2001-10-30,74.375
2001-10-31,74.395
2001-11-01,74.419
2001-11-02,74.421
2001-11-03,74.415
2001-11-04,74.403
2001-11-05,74.379
2001-11-06,74.392
2001-11-07,74.383
2001-11-08,74.411
2001-11-09,74.4
2001-11-10,74.398
2001-11-11,74.377
2001-11-12,74.368
2001-11-13,74.383
2001-11-14,74.396
2001-11-15,74.384
2001-11-16,74.364
2001-11-17,74.337
2001-11-18,74.375
2001-11-19,74.39
2001-11-20,74.379
2001-11-21,74.386
2001-11-22,74.361
2001-11-23,74.349
2001-11-24,74.342
2001-11-25,74.384
2001-11-26,74.389
2001-11-27,74.32
2001-11-28,74.308
2001-11-29,74.315
2001-11-30,74.339
2001-12-01,74.457
2001-12-02,74.419
2001-12-03,74.429
2001-12-04,74.394
2001-12-05,74.404
2001-12-06,74.474
2001-12-07,74.423
2001-12-08,74.366
2001-12-09,74.392
2001-12-10,74.434
2001-12-11,74.397
2001-12-12,74.382
2001-12-13,74.435
2001-12-14,74.343
2001-12-15,74.389
2001-12-16,74.37
2001-12-17,74.391
2001-12-18,74.427
2001-12-19,74.422
2001-12-20,74.525
2001-12-21,74.445
2001-12-22,74.414
2001-12-23,74.439
2001-12-24,74.492
2001-12-25,74.52
2001-12-26,74.47
2001-12-27,74.478
2001-12-28,74.512
2001-12-29,74.505
2001-12-30,74.65
2001-12-31,74.589
