"Date","IGLD.m"
1983-06-01,75.088
1983-06-02,75.088
1983-06-03,75.073
1983-06-04,75.072
1983-06-05,75.078
1983-06-06,75.076
1983-06-07,75.093
1983-06-08,75.093
1983-06-09,75.059
1983-06-10,75.073
1983-06-11,75.064
1983-06-12,75.067
1983-06-13,75.057
1983-06-14,75.047
1983-06-15,75.028
1983-06-16,75.03
1983-06-17,75.027
1983-06-18,75.033
1983-06-19,75.007
1983-06-20,74.992
1983-06-21,74.977
1983-06-22,74.981
1983-06-23,75
1983-06-24,74.978
1983-06-25,74.96
1983-06-26,74.975
1983-06-27,74.954
1983-06-28,74.905
1983-06-29,74.92
1983-06-30,74.923
1983-07-01,74.949
1983-07-02,74.951
1983-07-03,74.926
1983-07-04,74.931
1983-07-05,74.942
1983-07-06,74.914
1983-07-07,74.921
1983-07-08,74.952
1983-07-09,74.898
1983-07-10,74.898
1983-07-11,74.905
1983-07-12,74.91
1983-07-13,74.9
1983-07-14,74.893
1983-07-15,74.899
1983-07-16,74.875
1983-07-17,74.873
1983-07-18,74.869
1983-07-19,74.855
1983-07-20,74.83
1983-07-21,74.842
1983-07-22,74.813
1983-07-23,74.816
1983-07-24,74.832
1983-07-25,74.811
1983-07-26,74.788
1983-07-27,74.785
1983-07-28,74.771
1983-07-29,74.799
1983-07-30,74.795
1983-07-31,74.774
1983-08-01,74.825
1983-08-02,74.842
1983-08-03,74.854
1983-08-04,74.85
1983-08-05,74.845
1983-08-06,74.845
1983-08-07,74.82
1983-08-08,74.87
1983-08-09,74.808
1983-08-10,74.8
1983-08-11,74.745
1983-08-12,74.711
1983-08-13,74.764
1983-08-14,74.772
1983-08-15,74.779
1983-08-16,74.795
1983-08-17,74.808
1983-08-18,74.82
1983-08-19,74.819
1983-08-20,74.843
1983-08-21,74.816
1983-08-22,74.811
1983-08-23,74.813
1983-08-24,74.772
1983-08-25,74.766
1983-08-26,74.792
1983-08-27,74.776
1983-08-28,74.756
1983-08-29,74.741
1983-08-30,74.739
1983-08-31,74.739
1983-09-01,74.734
1983-09-02,74.753
1983-09-03,74.746
1983-09-04,74.74
1983-09-05,74.727
1983-09-06,74.738
1983-09-07,74.765
1983-09-08,74.741
1983-09-09,74.742
1983-09-10,74.736
1983-09-11,74.742
1983-09-12,74.697
1983-09-13,74.644
1983-09-14,74.64
1983-09-15,74.632
1983-09-16,74.615
1983-09-17,74.679
1983-09-18,74.628
1983-09-19,74.628
1983-09-20,74.622
1983-09-21,74.648
1983-09-22,74.657
1983-09-23,74.657
1983-09-24,74.638
1983-09-25,74.634
1983-09-26,74.634
1983-09-27,74.622
1983-09-28,74.567
1983-09-29,74.567
1983-09-30,74.555
1983-10-01,74.544
1983-10-02,74.531
1983-10-03,74.547
1983-10-04,74.502
1983-10-05,74.512
1983-10-06,74.578
1983-10-07,74.538
1983-10-08,74.528
1983-10-09,74.463
1983-10-10,74.456
1983-10-11,74.49
1983-10-12,74.477
1983-10-13,74.495
1983-10-14,74.711
1983-10-15,74.58
1983-10-16,74.503
1983-10-17,74.545
1983-10-18,74.517
1983-10-19,74.46
1983-10-20,74.408
1983-10-21,74.391
1983-10-22,74.414
1983-10-23,74.408
1983-10-24,74.359
1983-10-25,74.398
1983-10-26,74.442
1983-10-27,74.428
1983-10-28,74.499
1983-10-29,74.403
1983-10-30,74.408
1983-10-31,74.388
1983-11-01,74.375
1983-11-02,74.391
1983-11-03,74.401
1983-11-04,74.359
1983-11-05,74.302
1983-11-06,74.354
1983-11-07,74.367
1983-11-08,74.382
1983-11-09,74.337
1983-11-10,74.339
1983-11-11,74.315
1983-11-12,74.367
1983-11-13,74.348
1983-11-14,74.339
1983-11-15,74.311
1983-11-16,74.312
1983-11-17,74.408
1983-11-18,74.375
1983-11-19,74.336
1983-11-20,74.313
1983-11-21,74.431
1983-11-22,74.407
1983-11-23,74.344
1983-11-24,74.417
1983-11-25,74.426
1983-11-26,74.432
1983-11-27,74.364
1983-11-28,74.282
1983-11-29,74.419
1983-11-30,74.479
1983-12-01,74.454
1983-12-02,74.44
1983-12-03,74.37
1983-12-04,74.294
1983-12-05,74.37
1983-12-06,74.367
1983-12-07,74.539
1983-12-08,74.43
1983-12-09,74.451
1983-12-10,74.409
1983-12-11,74.271
1983-12-12,74.382
1983-12-13,74.368
1983-12-14,74.409
1983-12-15,74.481
1983-12-16,74.546
1983-12-17,74.534
1983-12-18,74.533
1983-12-19,74.492
1983-12-20,74.469
1983-12-21,74.461
1983-12-22,74.617
1983-12-23,74.719
1983-12-24,74.664
1983-12-25,74.63
1983-12-26,74.763
1983-12-27,74.684
1983-12-28,74.621
1983-12-29,74.688
1983-12-30,74.679
1983-12-31,74.666
