"Date","IGLD.m"
1988-01-01,74.52
1988-01-02,74.492
1988-01-03,74.435
1988-01-04,74.492
1988-01-05,74.533
1988-01-06,74.435
1988-01-07,74.398
1988-01-08,74.409
1988-01-09,74.432
1988-01-10,74.414
1988-01-11,74.445
1988-01-12,74.433
1988-01-13,74.455
1988-01-14,74.382
1988-01-15,74.431
1988-01-16,74.424
1988-01-17,74.408
1988-01-18,74.413
1988-01-19,74.396
1988-01-20,74.401
1988-01-21,74.464
1988-01-22,74.413
1988-01-23,74.43
1988-01-24,74.438
1988-01-25,74.429
1988-01-26,74.411
1988-01-27,74.431
1988-01-28,74.457
1988-01-29,74.439
1988-01-30,74.46
1988-01-31,74.444
1988-02-01,74.444
1988-02-02,74.405
1988-02-03,74.412
1988-02-04,74.43
1988-02-05,74.444
1988-02-06,74.51
1988-02-07,74.495
1988-02-08,74.463
1988-02-09,74.44
1988-02-10,74.449
1988-02-11,74.369
1988-02-12,74.446
1988-02-13,74.525
1988-02-14,74.46
1988-02-15,74.486
1988-02-16,74.481
1988-02-17,74.467
1988-02-18,74.459
1988-02-19,74.442
1988-02-20,74.505
1988-02-21,74.486
1988-02-22,74.493
1988-02-23,74.484
1988-02-24,74.471
1988-02-25,74.477
1988-02-26,74.454
1988-02-27,74.428
1988-02-28,74.451
1988-02-29,74.481
1988-03-01,74.443
1988-03-02,74.447
1988-03-03,74.436
1988-03-04,74.437
1988-03-05,74.443
1988-03-06,74.444
1988-03-07,74.453
1988-03-08,74.406
1988-03-09,74.443
1988-03-10,74.454
1988-03-11,74.435
1988-03-12,74.366
1988-03-13,74.43
1988-03-14,74.446
1988-03-15,74.461
1988-03-16,74.47
1988-03-17,74.465
1988-03-18,74.456
1988-03-19,74.453
1988-03-20,74.455
1988-03-21,74.422
1988-03-22,74.414
1988-03-23,74.416
1988-03-24,74.435
1988-03-25,74.424
1988-03-26,74.452
1988-03-27,74.539
1988-03-28,74.521
1988-03-29,74.47
1988-03-30,74.538
1988-03-31,74.514
1988-04-01,74.514
1988-04-02,74.514
1988-04-03,74.526
1988-04-04,74.576
1988-04-05,74.577
1988-04-06,74.537
1988-04-07,74.586
1988-04-08,74.58
1988-04-09,74.587
1988-04-10,74.6
1988-04-11,74.58
1988-04-12,74.589
1988-04-13,74.596
1988-04-14,74.625
1988-04-15,74.646
1988-04-16,74.655
1988-04-17,74.658
1988-04-18,74.699
1988-04-19,74.683
1988-04-20,74.653
1988-04-21,74.659
1988-04-22,74.653
1988-04-23,74.614
1988-04-24,74.712
1988-04-25,74.687
1988-04-26,74.676
1988-04-27,74.636
1988-04-28,74.667
1988-04-29,74.669
1988-04-30,74.679
1988-05-01,74.683
1988-05-02,74.665
1988-05-03,74.679
1988-05-04,74.708
1988-05-05,74.704
1988-05-06,74.72
1988-05-07,74.686
1988-05-08,74.708
1988-05-09,74.724
1988-05-10,74.751
1988-05-11,74.753
1988-05-12,74.747
1988-05-13,74.801
1988-05-14,74.766
1988-05-15,74.75
1988-05-16,74.755
1988-05-17,74.746
1988-05-18,74.708
1988-05-19,74.739
1988-05-20,74.786
1988-05-21,74.799
1988-05-22,74.803
1988-05-23,74.818
1988-05-24,74.809
1988-05-25,74.806
1988-05-26,74.845
1988-05-27,74.841
1988-05-28,74.833
1988-05-29,74.817
1988-05-30,74.831
1988-05-31,74.837
1988-06-01,74.805
1988-06-02,74.792
1988-06-03,74.792
1988-06-04,74.817
1988-06-05,74.836
1988-06-06,74.822
1988-06-07,74.816
1988-06-08,74.807
1988-06-09,74.787
1988-06-10,74.807
1988-06-11,74.829
1988-06-12,74.823
1988-06-13,74.808
1988-06-14,74.8
1988-06-15,74.798
1988-06-16,74.804
1988-06-17,74.779
1988-06-18,74.787
1988-06-19,74.783
1988-06-20,74.804
1988-06-21,74.787
1988-06-22,74.802
1988-06-23,74.797
1988-06-24,74.776
1988-06-25,74.816
1988-06-26,74.823
1988-06-27,74.805
1988-06-28,74.808
1988-06-29,74.815
1988-06-30,74.792
1988-07-01,74.785
1988-07-02,74.787
1988-07-03,74.784
1988-07-04,74.759
1988-07-05,74.753
1988-07-06,74.754
1988-07-07,74.754
1988-07-08,74.751
1988-07-09,74.752
1988-07-10,74.745
1988-07-11,74.752
1988-07-12,74.736
1988-07-13,74.715
1988-07-14,74.742
1988-07-15,74.721
1988-07-16,74.743
1988-07-17,74.752
1988-07-18,74.76
1988-07-19,74.752
1988-07-20,74.732
1988-07-21,74.724
1988-07-22,74.734
1988-07-23,74.723
1988-07-24,74.734
1988-07-25,74.739
1988-07-26,74.74
1988-07-27,74.742
1988-07-28,74.732
1988-07-29,74.742
1988-07-30,74.76
1988-07-31,74.743
1988-08-01,74.744
1988-08-02,74.735
1988-08-03,74.735
1988-08-04,74.747
1988-08-05,74.737
1988-08-06,74.764
1988-08-07,74.745
1988-08-08,74.737
1988-08-09,74.741
1988-08-10,74.744
1988-08-11,74.718
1988-08-12,74.713
1988-08-13,74.722
1988-08-14,74.728
1988-08-15,74.764
1988-08-16,74.741
1988-08-17,74.742
1988-08-18,74.673
1988-08-19,74.678
1988-08-20,74.667
1988-08-21,74.63
1988-08-22,74.619
1988-08-23,74.591
1988-08-24,74.661
1988-08-25,74.671
1988-08-26,74.693
1988-08-27,74.62
1988-08-28,74.657
1988-08-29,74.632
1988-08-30,74.64
1988-08-31,74.633
1988-09-01,74.639
1988-09-02,74.63
1988-09-03,74.619
1988-09-04,74.619
1988-09-05,74.645
1988-09-06,74.622
1988-09-07,74.634
1988-09-08,74.615
1988-09-09,74.626
1988-09-10,74.627
1988-09-11,74.581
1988-09-12,74.57
1988-09-13,74.612
1988-09-14,74.601
1988-09-15,74.549
1988-09-16,74.531
1988-09-17,74.57
