"Date","IGLD.m"
2007-05-10,74.889
2007-05-11,74.894
2007-05-12,74.857
2007-05-13,74.874
2007-05-14,74.874
2007-05-15,74.877
2007-05-16,74.86
2007-05-17,74.869
2007-05-18,74.878
2007-05-19,74.899
2007-05-20,74.9
2007-05-21,74.903
2007-05-22,74.883
2007-05-23,74.878
2007-05-24,74.884
2007-05-25,74.888
2007-05-26,74.893
2007-05-27,74.879
2007-05-28,74.903
2007-05-29,74.894
2007-05-30,74.894
2007-05-31,74.885
2007-06-01,74.881
2007-06-02,74.871
2007-06-03,74.852
2007-06-04,74.863
2007-06-05,74.928
2007-06-06,74.906
2007-06-07,74.877
2007-06-08,74.893
2007-06-09,74.896
2007-06-10,74.884
2007-06-11,74.878
2007-06-12,74.87
2007-06-13,74.836
2007-06-14,74.839
2007-06-15,74.843
2007-06-16,74.848
2007-06-17,74.846
2007-06-18,74.815
2007-06-19,74.838
2007-06-20,74.873
2007-06-21,74.849
2007-06-22,74.836
2007-06-23,74.834
2007-06-24,74.83
2007-06-25,74.826
2007-06-26,74.817
2007-06-27,74.817
2007-06-28,74.807
2007-06-29,74.798
2007-06-30,74.776
2007-07-01,74.77
2007-07-02,74.763
2007-07-03,74.748
2007-07-04,74.747
2007-07-05,74.746
2007-07-06,74.746
2007-07-07,74.74
2007-07-08,74.735
2007-07-09,74.755
2007-07-10,74.739
2007-07-11,74.773
2007-07-12,74.765
2007-07-13,74.785
2007-07-14,74.756
2007-07-15,74.788
2007-07-16,74.758
2007-07-17,74.738
2007-07-18,74.735
2007-07-19,74.729
2007-07-20,74.748
2007-07-21,74.735
2007-07-22,74.725
2007-07-23,74.717
2007-07-24,74.729
2007-07-25,74.708
2007-07-26,74.703
2007-07-27,74.706
2007-07-28,74.705
2007-07-29,74.681
2007-07-30,74.681
2007-07-31,74.682
2007-08-01,74.674
2007-08-02,74.676
2007-08-03,74.688
2007-08-04,74.663
2007-08-05,74.628
2007-08-06,74.671
2007-08-07,74.643
2007-08-08,74.654
2007-08-09,74.594
2007-08-10,74.611
2007-08-11,74.615
2007-08-12,74.627
2007-08-13,74.613
2007-08-14,74.582
2007-08-15,74.632
2007-08-16,74.624
2007-08-17,74.607
2007-08-18,74.581
2007-08-19,74.554
2007-08-20,74.515
2007-08-21,74.504
2007-08-22,74.51
2007-08-23,74.525
2007-08-24,74.535
2007-08-25,74.55
2007-08-26,74.534
2007-08-27,74.508
2007-08-28,74.506
2007-08-29,74.518
2007-08-30,74.493
2007-08-31,74.486
2007-09-01,74.466
2007-09-02,74.48
2007-09-03,74.505
2007-09-04,74.457
2007-09-05,74.432
2007-09-06,74.457
2007-09-07,74.48
2007-09-08,74.479
2007-09-09,74.411
2007-09-10,74.427
2007-09-11,74.465
2007-09-12,74.482
2007-09-13,74.449
2007-09-14,74.5
2007-09-15,74.464
2007-09-16,74.444
2007-09-17,74.427
2007-09-18,74.409
2007-09-19,74.416
2007-09-20,74.398
2007-09-21,74.382
2007-09-22,74.428
2007-09-23,74.393
2007-09-24,74.377
2007-09-25,74.383
2007-09-26,74.392
2007-09-27,74.385
2007-09-28,74.396
2007-09-29,74.375
2007-09-30,74.365
2007-10-01,74.378
2007-10-02,74.361
2007-10-03,74.378
2007-10-04,74.341
2007-10-05,74.328
2007-10-06,74.327
2007-10-07,74.294
2007-10-08,74.334
2007-10-09,74.285
2007-10-10,74.298
2007-10-11,74.295
2007-10-12,74.294
2007-10-13,74.328
2007-10-14,74.308
2007-10-15,74.301
2007-10-16,74.254
2007-10-17,74.255
2007-10-18,74.247
2007-10-19,74.277
2007-10-20,74.338
2007-10-21,74.299
2007-10-22,74.278
2007-10-23,74.279
2007-10-24,74.264
2007-10-25,74.227
2007-10-26,74.236
2007-10-27,74.332
2007-10-28,74.272
2007-10-29,74.298
2007-10-30,74.261
2007-10-31,74.287
2007-11-02,74.228
2007-11-03,74.235
2007-11-04,74.227
2007-11-05,74.236
2007-11-06,74.33
2007-11-07,74.252
2007-11-08,74.203
2007-11-09,74.173
2007-11-10,74.147
2007-11-11,74.163
2007-11-12,74.183
2007-11-13,74.187
2007-11-14,74.214
2007-11-15,74.176
2007-11-16,74.178
2007-11-17,74.174
2007-11-18,74.116
2007-11-19,74.137
2007-11-20,74.174
2007-11-21,74.063
2007-11-22,74.076
2007-11-23,74.156
2007-11-24,74.189
2007-11-25,74.254
2007-11-26,74.165
2007-11-27,74.221
2007-11-28,74.124
2007-11-29,74.298
2007-11-30,74.259
2007-12-01,74.145
2007-12-02,74.092
2007-12-03,74.24
2007-12-04,74.206
2007-12-05,74.181
2007-12-06,74.201
2007-12-07,74.196
2007-12-08,74.199
2007-12-09,74.123
2007-12-10,74.142
2007-12-11,74.161
2007-12-12,74.195
2007-12-13,74.12
2007-12-14,74.227
2007-12-15,74.091
2007-12-16,74.037
2007-12-17,74.198
2007-12-18,74.195
2007-12-19,74.206
2007-12-20,74.207
2007-12-21,74.197
2007-12-22,74.229
2007-12-23,74.286
2007-12-24,74.403
2007-12-25,74.324
2007-12-26,74.268
2007-12-27,74.274
2007-12-28,74.267
2007-12-29,74.387
2007-12-30,74.313
2007-12-31,74.327
