"Date","IGLD.m"
2005-01-01,74.497
2005-01-02,74.482
2005-01-03,74.531
2005-01-04,74.53
2005-01-05,74.492
2005-01-06,74.497
2005-01-07,74.587
2005-01-08,74.553
2005-01-09,74.574
2005-01-10,74.651
2005-01-11,74.519
2005-01-12,74.526
2005-01-13,74.642
2005-01-14,74.677
2005-01-15,74.68
2005-01-16,74.622
2005-01-17,74.629
2005-01-18,74.637
2005-01-19,74.712
2005-01-20,74.668
2005-01-21,74.654
2005-01-22,74.573
2005-01-23,74.632
2005-01-24,74.71
2005-01-25,74.661
2005-01-26,74.621
2005-01-27,74.673
2005-01-28,74.679
2005-01-29,74.68
2005-01-30,74.681
2005-01-31,74.677
2005-02-01,74.684
2005-02-02,74.673
2005-02-03,74.679
2005-02-04,74.682
2005-02-05,74.671
2005-02-06,74.656
2005-02-07,74.662
2005-02-08,74.677
2005-02-09,74.653
2005-02-10,74.678
2005-02-11,74.701
2005-02-12,74.712
2005-02-13,74.669
2005-02-14,74.677
2005-02-15,74.725
2005-02-16,74.728
2005-02-17,74.75
2005-02-18,74.758
2005-02-19,74.765
2005-02-20,74.692
2005-02-21,74.724
2005-02-22,74.735
2005-02-23,74.734
2005-02-24,74.699
2005-02-25,74.716
2005-02-26,74.723
2005-02-27,74.705
2005-02-28,74.668
2005-03-01,74.683
2005-03-02,74.734
2005-03-03,74.724
2005-03-04,74.723
2005-03-05,74.73
2005-03-06,74.744
2005-03-07,74.681
2005-03-08,74.708
2005-03-09,74.719
2005-03-10,74.702
2005-03-11,74.691
2005-03-12,74.683
2005-03-13,74.7
2005-03-14,74.71
2005-03-15,74.719
2005-03-16,74.707
2005-03-17,74.673
2005-03-18,74.675
2005-03-19,74.649
2005-03-20,74.636
2005-03-21,74.671
2005-03-22,74.673
2005-03-23,74.612
2005-03-24,74.644
2005-03-25,74.651
2005-03-26,74.637
2005-03-27,74.645
2005-03-28,74.636
2005-03-29,74.644
2005-03-30,74.643
2005-03-31,74.658
2005-04-01,74.738
2005-04-02,74.615
2005-04-03,74.728
2005-04-04,74.851
2005-04-05,74.858
2005-04-06,74.844
2005-04-07,74.866
2005-04-08,74.876
2005-04-09,74.867
2005-04-10,74.871
2005-04-11,74.846
2005-04-12,74.857
2005-04-13,74.877
2005-04-14,74.858
2005-04-15,74.866
2005-04-16,74.886
2005-04-17,74.896
2005-04-18,74.888
2005-04-19,74.892
2005-04-20,74.874
2005-04-21,74.891
2005-04-22,74.876
2005-04-23,74.851
2005-04-24,74.908
2005-04-25,74.961
2005-04-26,74.942
2005-04-27,74.971
2005-04-28,75.026
2005-04-29,75.014
2005-04-30,74.983
2005-05-01,75.034
2005-05-02,75.054
2005-05-03,75.051
2005-05-04,75.029
2005-05-05,75.003
2005-05-06,74.985
2005-05-07,74.98
2005-05-08,74.974
2005-05-09,74.972
2005-05-10,74.975
2005-05-11,74.985
2005-05-12,74.925
2005-05-13,74.928
2005-05-14,74.94
2005-05-15,74.974
2005-05-16,74.997
2005-05-17,74.978
2005-05-18,74.967
2005-05-19,74.942
2005-05-20,74.928
2005-05-21,74.925
2005-05-22,74.911
2005-05-23,74.897
2005-05-24,74.861
2005-05-25,74.875
2005-05-26,74.89
2005-05-27,74.904
2005-05-28,74.925
2005-05-29,74.933
2005-05-30,74.924
2005-05-31,74.918
2005-06-01,74.905
2005-06-02,74.896
2005-06-03,74.894
2005-06-04,74.894
2005-06-05,74.881
2005-06-06,74.905
2005-06-07,74.917
2005-06-08,74.873
2005-06-09,74.863
2005-06-10,74.874
2005-06-11,74.878
2005-06-12,74.878
2005-06-13,74.874
2005-06-14,74.898
2005-06-15,74.921
2005-06-16,74.924
2005-06-17,74.93
2005-06-18,74.887
2005-06-19,74.883
2005-06-20,74.897
2005-06-21,74.912
2005-06-22,74.871
2005-06-23,74.888
2005-06-24,74.904
2005-06-25,74.897
2005-06-26,74.882
2005-06-27,74.868
2005-06-28,74.871
2005-06-29,74.88
2005-06-30,74.862
2005-07-01,74.895
2005-07-02,74.872
2005-07-03,74.849
2005-07-04,74.86
2005-07-05,74.861
2005-07-06,74.802
2005-07-07,74.79
2005-07-08,74.796
2005-07-09,74.836
2005-07-10,74.844
2005-07-11,74.833
2005-07-12,74.826
2005-07-13,74.811
2005-07-14,74.803
2005-07-15,74.782
2005-07-16,74.792
2005-07-17,74.805
2005-07-18,74.828
2005-07-19,74.847
2005-07-20,74.828
2005-07-21,74.828
2005-07-22,74.823
2005-07-23,74.802
2005-07-24,74.789
2005-07-25,74.824
2005-07-26,74.818
2005-07-27,74.796
2005-07-28,74.79
2005-07-29,74.808
2005-07-30,74.759
2005-07-31,74.749
2005-08-01,74.762
2005-08-02,74.773
2005-08-03,74.765
2005-08-04,74.759
2005-08-05,74.785
2005-08-06,74.753
2005-08-07,74.753
2005-08-08,74.742
2005-08-09,74.739
2005-08-10,74.738
2005-08-11,74.721
2005-08-12,74.703
2005-08-13,74.715
2005-08-14,74.687
2005-08-15,74.685
2005-08-16,74.684
2005-08-17,74.65
2005-08-18,74.596
2005-08-19,74.616
2005-08-20,74.681
2005-08-21,74.66
2005-08-22,74.648
2005-08-23,74.622
2005-08-24,74.618
2005-08-25,74.623
2005-08-26,74.599
2005-08-27,74.601
2005-08-28,74.626
2005-08-29,74.598
2005-08-30,74.579
2005-08-31,74.576
2005-09-01,74.652
2005-09-02,74.679
2005-09-03,74.647
2005-09-04,74.61
2005-09-05,74.608
2005-09-06,74.609
2005-09-07,74.607
2005-09-08,74.607
2005-09-09,74.584
2005-09-10,74.55
2005-09-11,74.564
