"Date","IGLD.m"
2008-01-01,74.287
2008-01-02,74.312
2008-01-03,74.331
2008-01-04,74.428
2008-01-05,74.375
2008-01-06,74.363
2008-01-07,74.378
2008-01-08,74.395
2008-01-09,74.556
2008-01-10,74.42
2008-01-11,74.442
2008-01-12,74.468
2008-01-13,74.388
2008-01-14,74.432
2008-01-15,74.454
2008-01-16,74.476
2008-01-17,74.493
2008-01-18,74.602
2008-01-19,74.571
2008-01-20,74.533
2008-01-21,74.535
2008-01-22,74.576
2008-01-23,74.555
2008-01-24,74.515
2008-01-25,74.563
2008-01-26,74.517
2008-01-27,74.508
2008-01-28,74.5
2008-01-29,74.503
2008-01-30,74.695
2008-01-31,74.549
2008-02-01,74.461
2008-02-02,74.552
2008-02-03,74.528
2008-02-04,74.493
2008-02-05,74.537
2008-02-06,74.468
2008-02-07,74.548
2008-02-08,74.585
2008-02-09,74.584
2008-02-10,74.68
2008-02-11,74.645
2008-02-12,74.576
2008-02-13,74.642
2008-02-14,74.622
2008-02-15,74.647
2008-02-16,74.609
2008-02-17,74.611
2008-02-18,74.659
2008-02-19,74.699
2008-02-20,74.678
2008-02-21,74.656
2008-02-22,74.637
2008-02-23,74.644
2008-02-24,74.654
2008-02-25,74.656
2008-02-26,74.63
2008-02-27,74.651
2008-02-28,74.644
2008-02-29,74.612
2008-03-01,74.683
2008-03-02,74.627
2008-03-03,74.639
2008-03-04,74.629
2008-03-05,74.646
2008-03-06,74.661
2008-03-07,74.651
2008-03-08,74.615
2008-03-09,74.742
2008-03-10,74.697
2008-03-11,74.706
2008-03-12,74.718
2008-03-13,74.67
2008-03-14,74.695
2008-03-15,74.711
2008-03-16,74.71
2008-03-17,74.694
2008-03-18,74.681
2008-03-19,74.731
2008-03-20,74.79
2008-03-21,74.778
2008-03-22,74.779
2008-03-23,74.762
2008-03-24,74.762
2008-03-25,74.782
2008-03-26,74.805
2008-03-27,74.793
2008-03-28,74.783
2008-03-29,74.783
2008-03-30,74.768
2008-03-31,74.804
2008-04-01,74.883
2008-04-02,74.882
2008-04-03,74.862
2008-04-04,74.853
2008-04-05,74.896
2008-04-06,74.878
2008-04-07,74.883
2008-04-08,74.921
2008-04-09,74.953
2008-04-10,74.988
2008-04-11,74.922
2008-04-12,75.018
2008-04-13,75.063
2008-04-14,75.093
2008-04-15,75.106
2008-04-16,75.1
2008-04-17,75.099
2008-04-18,75.104
2008-04-19,75.086
2008-04-20,75.096
2008-04-21,75.104
2008-04-22,75.117
2008-04-23,75.146
2008-04-24,75.149
2008-04-25,75.132
2008-04-26,75.14
2008-04-27,75.151
2008-04-28,75.182
2008-04-29,75.192
2008-04-30,75.189
2008-05-01,75.157
2008-05-02,75.119
2008-05-03,75.152
2008-05-04,75.217
2008-05-05,75.177
2008-05-06,75.201
2008-05-07,75.162
2008-05-08,75.205
2008-05-09,75.149
2008-05-10,75.166
2008-05-11,75.139
2008-05-12,75.14
2008-05-13,75.147
2008-05-14,75.135
2008-05-15,75.152
2008-05-16,75.129
2008-05-17,75.144
2008-05-18,75.15
2008-05-19,75.221
2008-05-20,75.154
2008-05-21,75.165
2008-05-22,75.149
2008-05-23,75.139
2008-05-24,75.13
2008-05-25,75.107
2008-05-26,75.099
2008-05-27,75.089
2008-05-28,75.088
2008-05-29,75.111
2008-05-30,75.054
