"Date","IGLD.m"
1985-01-01,74.35
1985-01-02,74.44
1985-01-03,74.46
1985-01-04,74.481
1985-01-05,74.484
1985-01-06,74.429
1985-01-07,74.371
1985-01-08,74.475
1985-01-09,74.52
1985-01-10,74.504
1985-01-11,74.528
1985-01-12,74.55
1985-01-13,74.58
1985-01-14,74.604
1985-01-15,74.567
1985-01-16,74.557
1985-01-17,74.559
1985-01-18,74.563
1985-01-19,74.626
1985-01-20,74.653
1985-01-21,74.711
1985-01-22,74.678
1985-01-23,74.699
1985-01-24,74.635
1985-01-25,74.621
1985-01-26,74.61
1985-01-27,74.612
1985-01-28,74.587
1985-01-29,74.568
1985-01-30,74.529
1985-01-31,74.525
1985-02-01,74.536
1985-02-02,74.514
1985-02-03,74.537
1985-02-04,74.533
1985-02-05,74.477
1985-02-06,74.472
1985-02-07,74.5
1985-02-08,74.524
1985-02-09,74.498
1985-02-10,74.48
1985-02-11,74.43
1985-02-12,74.388
1985-02-13,74.449
1985-02-14,74.5
1985-02-15,74.491
1985-02-16,74.478
1985-02-17,74.477
1985-02-18,74.465
1985-02-19,74.509
1985-02-20,74.454
1985-02-21,74.429
1985-02-22,74.449
1985-02-23,74.441
1985-02-24,74.49
1985-02-25,74.539
1985-02-26,74.537
1985-02-27,74.604
1985-02-28,74.585
1985-03-01,74.614
1985-03-02,74.647
1985-03-03,74.589
1985-03-04,74.505
1985-03-05,74.712
1985-03-06,74.648
1985-03-07,74.646
1985-03-08,74.682
1985-03-09,74.687
1985-03-10,74.679
1985-03-11,74.664
1985-03-12,74.701
1985-03-13,74.76
1985-03-14,74.773
1985-03-15,74.796
1985-03-16,74.742
1985-03-17,74.777
1985-03-18,74.75
1985-03-19,74.767
1985-03-20,74.793
1985-03-21,74.772
1985-03-22,74.753
1985-03-23,74.746
1985-03-24,74.714
1985-03-25,74.748
1985-03-26,74.771
1985-03-27,74.78
1985-03-28,74.792
1985-03-29,74.806
1985-03-30,74.787
1985-03-31,74.706
1985-04-01,74.895
1985-04-02,74.905
1985-04-03,74.903
1985-04-04,74.88
1985-04-05,74.844
1985-04-06,74.979
1985-04-07,74.985
1985-04-08,74.954
1985-04-09,74.93
1985-04-10,74.958
1985-04-11,74.95
1985-04-12,74.936
1985-04-13,74.864
1985-04-14,74.901
1985-04-15,74.917
1985-04-16,74.939
1985-04-17,74.921
1985-04-18,74.924
1985-04-19,74.921
1985-04-20,74.929
1985-04-21,74.944
1985-04-22,74.948
1985-04-23,74.925
1985-04-24,74.915
1985-04-25,74.96
1985-04-26,74.981
1985-04-27,74.974
1985-04-28,74.988
1985-04-29,74.997
1985-04-30,75.008
1985-05-01,74.98
1985-05-02,74.984
1985-05-03,74.953
1985-05-04,75.006
1985-05-05,74.993
1985-05-06,74.981
1985-05-07,75.043
1985-05-08,75.017
1985-05-09,75.028
1985-05-10,75.04
1985-05-11,75.021
1985-05-12,75.006
1985-05-13,75.043
1985-05-14,75.003
1985-05-15,74.989
1985-05-16,75.014
1985-05-17,75.009
1985-05-18,75.021
1985-05-19,75.028
1985-05-20,75.037
1985-05-21,75.037
1985-05-22,75.02
1985-05-23,75.014
1985-05-24,75.015
1985-05-25,75.018
1985-05-26,74.996
1985-05-27,75.016
1985-05-28,74.982
1985-05-29,74.99
1985-05-30,75.003
1985-05-31,75.025
1985-06-01,75.085
1985-06-02,75.041
1985-06-03,75.041
1985-06-04,75.02
1985-06-05,75.002
1985-06-06,75.014
1985-06-07,75
1985-06-08,75.003
1985-06-09,75.013
1985-06-10,75.065
1985-06-11,75.015
1985-06-12,74.996
1985-06-13,75.05
1985-06-14,75.045
1985-06-15,75.013
1985-06-16,74.99
1985-06-17,75.003
1985-06-18,75.046
1985-06-19,75.068
1985-06-20,75.037
1985-06-21,75.026
1985-06-22,75.009
1985-06-23,75.03
1985-06-24,75.06
1985-06-25,75.019
1985-06-26,74.997
1985-06-27,74.95
1985-06-28,74.968
1985-06-29,74.974
1985-06-30,74.967
1985-07-01,74.965
1985-07-02,74.969
1985-07-03,74.988
1985-07-04,74.973
1985-07-05,74.961
1985-07-06,74.97
1985-07-07,75
1985-07-08,74.98
1985-07-09,74.975
1985-07-10,74.984
1985-07-11,74.989
1985-07-12,74.966
1985-07-13,74.956
1985-07-14,74.985
1985-07-15,74.963
1985-07-16,74.987
1985-07-17,74.961
1985-07-18,74.954
1985-07-19,74.971
1985-07-20,74.971
1985-07-21,74.948
1985-07-22,74.989
1985-07-23,74.946
1985-07-24,74.93
1985-07-25,74.944
1985-07-26,74.933
1985-07-27,74.91
1985-07-28,74.902
1985-07-29,74.908
1985-07-30,74.875
1985-07-31,74.842
1985-08-01,74.842
1985-08-02,74.827
1985-08-03,74.831
1985-08-04,74.82
1985-08-05,74.804
1985-08-06,74.812
1985-08-07,74.82
1985-08-08,74.82
1985-08-09,74.798
1985-08-10,74.788
1985-08-11,74.8
1985-08-12,74.742
1985-08-13,74.75
1985-08-14,74.758
1985-08-15,74.758
1985-08-16,74.769
1985-08-17,74.754
1985-08-18,74.741
1985-08-19,74.79
1985-08-20,74.751
1985-08-21,74.728
1985-08-22,74.724
1985-08-23,74.722
1985-08-24,74.686
1985-08-25,74.687
1985-08-26,74.671
1985-08-27,74.742
1985-08-28,74.721
1985-08-29,74.664
1985-08-30,74.636
1985-08-31,74.624
1985-09-01,74.653
1985-09-02,74.669
1985-09-03,74.658
1985-09-04,74.678
1985-09-05,74.664
1985-09-06,74.685
1985-09-07,74.696
1985-09-08,74.689
1985-09-09,74.639
1985-09-10,74.64
1985-09-11,74.642
1985-09-12,74.627
1985-09-13,74.625
1985-09-14,74.631
1985-09-15,74.622
1985-09-16,74.604
1985-09-17,74.6
1985-09-18,74.607
1985-09-19,74.603
1985-09-20,74.609
1985-09-21,74.586
1985-09-22,74.554
1985-09-23,74.561
1985-09-24,74.583
1985-09-25,74.562
1985-09-26,74.544
1985-09-27,74.555
1985-09-28,74.564
1985-09-29,74.557
1985-09-30,74.549
1985-10-01,74.578
1985-10-02,74.563
1985-10-03,74.522
1985-10-04,74.503
1985-10-05,74.607
1985-10-06,74.595
1985-10-07,74.543
1985-10-08,74.536
1985-10-09,74.55
1985-10-10,74.517
1985-10-11,74.472
1985-10-12,74.459
1985-10-13,74.501
1985-10-14,74.466
1985-10-15,74.471
1985-10-16,74.493
1985-10-17,74.461
1985-10-18,74.472
1985-10-19,74.482
1985-10-20,74.436
1985-10-21,74.428
1985-10-22,74.436
1985-10-23,74.425
1985-10-24,74.469
1985-10-25,74.495
1985-10-26,74.462
1985-10-27,74.502
1985-10-28,74.415
1985-10-29,74.404
1985-10-30,74.392
1985-10-31,74.352
1985-11-01,74.322
1985-11-02,74.346
1985-11-03,74.347
1985-11-04,74.365
1985-11-05,74.324
1985-11-06,74.434
1985-11-07,74.448
1985-11-20,74.674
1985-11-21,74.579
1985-11-22,74.498
1985-11-23,74.568
1985-11-24,74.596
1985-11-25,74.553
1985-11-26,74.482
1985-11-27,74.546
