"Date","IGLD.m"
2014-01-01,74.45
2014-01-02,74.323
2014-01-03,74.429
2014-01-04,74.511
2014-01-05,74.454
2014-01-06,74.579
2014-01-07,74.644
2014-01-08,74.545
2014-01-09,74.502
2014-01-10,74.492
2014-01-11,74.499
2014-01-12,74.552
2014-01-13,74.512
2014-01-14,74.526
2014-01-15,74.535
2014-01-16,74.518
2014-01-17,74.537
2014-01-18,74.57
2014-01-19,74.607
2014-01-20,74.545
2014-01-21,74.521
2014-01-22,74.528
2014-01-23,74.532
2014-01-24,74.565
2014-01-25,74.578
2014-01-26,74.525
2014-01-27,74.566
2014-01-28,74.569
2014-01-29,74.569
2014-01-30,74.512
2014-01-31,74.515
2014-02-01,74.474
2014-02-02,74.506
2014-02-03,74.492
2014-02-04,74.479
2014-02-05,74.447
2014-02-06,74.496
2014-02-07,74.532
2014-02-08,74.505
2014-02-09,74.474
2014-02-10,74.481
2014-02-11,74.471
2014-02-12,74.443
2014-02-13,74.429
2014-02-14,74.464
2014-02-15,74.451
2014-02-16,74.447
2014-02-17,74.408
2014-02-18,74.41
2014-02-19,74.419
2014-02-20,74.395
2014-02-21,74.412
2014-02-22,74.46
2014-02-23,74.458
2014-02-24,74.471
2014-02-25,74.455
2014-02-26,74.471
2014-02-27,74.475
2014-02-28,74.427
2014-03-01,74.425
2014-03-02,74.434
2014-03-03,74.428
2014-03-04,74.413
2014-03-05,74.398
2014-03-06,74.374
2014-03-07,74.381
2014-03-08,74.39
2014-03-09,74.395
2014-03-10,74.377
2014-03-11,74.385
2014-03-12,74.321
2014-03-13,74.394
2014-03-14,74.378
2014-03-15,74.426
2014-03-16,74.393
2014-03-17,74.36
2014-03-18,74.344
2014-03-19,74.349
2014-03-20,74.44
2014-03-21,74.415
2014-03-22,74.403
2014-03-23,74.403
2014-03-24,74.404
2014-03-25,74.397
2014-03-26,74.42
2014-03-27,74.376
2014-03-28,74.403
2014-03-29,74.356
2014-03-30,74.365
2014-03-31,74.398
2014-04-01,74.391
2014-04-02,74.456
2014-04-03,74.437
2014-04-04,74.418
2014-04-05,74.577
2014-04-06,74.52
2014-04-07,74.495
2014-04-08,74.581
2014-04-09,74.616
2014-04-10,74.646
2014-04-11,74.651
2014-04-12,74.65
2014-04-13,74.665
2014-04-14,74.722
2014-04-15,74.787
2014-04-16,74.768
2014-04-17,74.767
2014-04-18,74.802
2014-04-19,74.813
2014-04-20,74.792
2014-04-21,74.805
2014-04-22,74.835
2014-04-23,74.845
2014-04-24,74.838
2014-04-25,74.796
2014-04-26,74.857
2014-04-27,74.842
2014-04-28,74.815
2014-04-29,74.779
2014-04-30,74.828
2014-05-01,74.912
2014-05-02,74.949
2014-05-03,74.935
2014-05-04,74.988
2014-05-05,74.955
2014-05-06,74.938
2014-05-07,74.926
2014-05-08,74.909
2014-05-09,74.922
2014-05-10,74.968
2014-05-11,74.956
2014-05-12,74.927
2014-05-13,74.904
2014-05-14,74.948
2014-05-15,74.959
2014-05-16,75.016
2014-05-17,75.036
2014-05-18,75.023
2014-05-19,75.027
2014-05-20,75.032
2014-05-21,75.014
2014-05-22,75.03
2014-05-23,75.039
2014-05-24,75.035
2014-05-25,75.038
2014-05-26,75.046
2014-05-27,75.039
2014-05-28,74.98
2014-05-29,74.998
2014-05-30,75.013
2014-05-31,74.997
2014-06-01,74.991
2014-06-02,74.997
2014-06-03,75.013
2014-06-04,75.032
2014-06-05,75.017
2014-06-06,75.012
2014-06-07,75.011
2014-06-08,74.984
2014-06-09,74.976
2014-06-10,74.958
2014-06-11,74.952
2014-06-12,74.997
2014-06-13,75.018
2014-06-14,75.045
2014-06-15,75.014
2014-06-16,74.988
2014-06-17,75.005
2014-06-18,75.03
2014-06-19,75.01
2014-06-20,75
2014-06-21,75
2014-06-22,74.99
2014-06-23,74.967
2014-06-24,74.987
2014-06-25,74.986
2014-06-26,74.987
2014-06-27,74.976
2014-06-28,74.96
2014-06-29,74.964
2014-06-30,74.967
2014-07-01,74.975
2014-07-02,74.968
2014-07-03,74.951
2014-07-04,74.952
2014-07-05,74.964
2014-07-06,74.965
2014-07-07,74.975
2014-07-08,74.969
2014-07-09,75.002
2014-07-10,74.964
2014-07-11,74.947
2014-07-12,74.933
2014-07-13,74.958
2014-07-14,74.927
2014-07-15,74.926
2014-07-16,74.946
2014-07-17,74.932
2014-07-18,74.922
2014-07-19,74.894
2014-07-20,74.894
2014-07-21,74.891
2014-07-22,74.882
2014-07-23,74.892
2014-07-24,74.855
2014-07-25,74.861
2014-07-26,74.858
2014-07-27,74.852
2014-07-28,74.827
2014-07-29,74.853
2014-07-30,74.856
2014-07-31,74.869
2014-08-01,74.852
2014-08-02,74.842
2014-08-03,74.84
2014-08-04,74.847
2014-08-05,74.85
2014-08-06,74.842
2014-08-07,74.829
2014-08-08,74.825
2014-08-09,74.817
2014-08-10,74.8
2014-08-11,74.778
2014-08-12,74.805
2014-08-13,74.87
2014-08-14,74.833
2014-08-15,74.824
2014-08-16,74.871
2014-08-17,74.83
2014-08-18,74.799
2014-08-19,74.77
2014-08-20,74.761
2014-08-21,74.766
2014-08-22,74.748
2014-08-23,74.734
2014-08-24,74.736
2014-08-25,74.734
2014-08-26,74.743
2014-08-27,74.752
2014-08-28,74.723
2014-08-29,74.703
2014-08-30,74.716
2014-08-31,74.738
2014-09-01,74.695
2014-09-02,74.706
2014-09-03,74.706
2014-09-04,74.695
2014-09-05,74.697
2014-09-06,74.709
2014-09-07,74.68
2014-09-08,74.659
2014-09-09,74.662
2014-09-10,74.648
2014-09-11,74.726
2014-09-12,74.624
2014-09-13,74.628
2014-09-14,74.607
2014-09-15,74.618
2014-09-16,74.617
2014-09-17,74.606
2014-09-18,74.553
2014-09-19,74.532
2014-09-20,74.602
2014-09-21,74.596
2014-09-22,74.57
2014-09-23,74.557
2014-09-24,74.535
2014-09-25,74.535
2014-09-26,74.528
2014-09-27,74.521
2014-09-28,74.515
2014-09-29,74.504
2014-09-30,74.446
2014-10-01,74.441
2014-10-02,74.446
2014-10-03,74.454
2014-10-04,74.53
2014-10-05,74.514
2014-10-06,74.476
2014-10-07,74.485
2014-10-08,74.555
2014-10-09,74.532
2014-10-10,74.478
2014-10-11,74.463
2014-10-12,74.434
2014-10-13,74.424
2014-10-14,74.422
2014-10-15,74.41
2014-10-16,74.419
2014-10-17,74.446
2014-10-18,74.442
2014-10-19,74.409
2014-10-20,74.406
2014-10-21,74.365
2014-10-22,74.33
2014-10-23,74.331
2014-10-24,74.394
2014-10-25,74.4
